plot_id,plot_health,greenhouse_id,farm_id,date
P0024,0.594521954596923,GH017,F08,2025-03-20
P0024,0.61120037048018,GH017,F08,2025-03-21
P0024,0.598385354283128,GH017,F08,2025-03-22
P0024,0.692084842132682,GH017,F08,2025-03-23
P0024,0.591658229256431,GH017,F08,2025-03-24
P0024,0.623908743528066,GH017,F08,2025-03-25
P0024,0.551377026981966,GH017,F08,2025-03-26
P0024,0.612051281449506,GH017,F08,2025-03-27
P0024,0.58892925923011,GH017,F08,2025-03-28
P0024,0.590432180231459,GH017,F08,2025-03-29
P0024,0.666272646629289,GH017,F08,2025-03-30
P0024,0.579610991921988,GH017,F08,2025-03-31
P0024,0.611352889547772,GH017,F08,2025-04-01
P0024,0.582833555271567,GH017,F08,2025-04-02
P0024,0.594729631220418,GH017,F08,2025-04-03
P0024,0.542628649004478,GH017,F08,2025-04-04
P0024,0.508958792608947,GH017,F08,2025-04-05
P0024,0.473175408646397,GH017,F08,2025-04-06
P0024,0.552739121217598,GH017,F08,2025-04-07
P0024,0.563971250462982,GH017,F08,2025-04-08
P0024,0.669176730927733,GH017,F08,2025-04-09
P0024,0.622100815011145,GH017,F08,2025-04-10
P0024,0.562977851693029,GH017,F08,2025-04-11
P0024,0.608874861552431,GH017,F08,2025-04-12
P0024,0.573579379262936,GH017,F08,2025-04-13
P0024,0.591316183461583,GH017,F08,2025-04-14
P0024,0.603563863213056,GH017,F08,2025-04-15
P0024,0.597421221633843,GH017,F08,2025-04-16
P0024,0.654483499634275,GH017,F08,2025-04-17
P0024,0.599937698263462,GH017,F08,2025-04-18
P0024,0.588592007925425,GH017,F08,2025-04-19
P0024,0.613078079081526,GH017,F08,2025-04-20
P0024,0.578093225999727,GH017,F08,2025-04-21
P0024,0.643843285922346,GH017,F08,2025-04-22
P0024,0.598897425768185,GH017,F08,2025-04-23
P0024,0.599109009928928,GH017,F08,2025-04-24
P0024,0.584210253272637,GH017,F08,2025-04-25
P0024,0.58550639040534,GH017,F08,2025-04-26
P0024,0.633884056199537,GH017,F08,2025-04-27
P0024,0.631796686748852,GH017,F08,2025-04-28
P0024,0.622558189398729,GH017,F08,2025-04-29
P0024,0.668754582682319,GH017,F08,2025-04-30
P0024,0.602896594351535,GH017,F08,2025-05-01
P0024,0.612942085906164,GH017,F08,2025-05-02
P0024,0.607654781318239,GH017,F08,2025-05-03
P0024,0.612265930519077,GH017,F08,2025-05-04
P0024,0.651774214269044,GH017,F08,2025-05-05
P0024,0.666760203211483,GH017,F08,2025-05-06
P0024,0.604352096920068,GH017,F08,2025-05-07
P0024,0.643031554311162,GH017,F08,2025-05-08
P0024,0.605273412223798,GH017,F08,2025-05-09
P0024,0.572458627927698,GH017,F08,2025-05-10
P0024,0.517896751763001,GH017,F08,2025-05-11
P0024,0.528904370387594,GH017,F08,2025-05-12
P0024,0.614150507843892,GH017,F08,2025-05-13
P0024,0.580827195508162,GH017,F08,2025-05-14
P0024,0.700829110721458,GH017,F08,2025-05-15
P0024,0.636138863201876,GH017,F08,2025-05-16
P0024,0.608404567471621,GH017,F08,2025-05-17
P0024,0.68436767815063,GH017,F08,2025-05-18
P0024,0.688665570846759,GH017,F08,2025-05-19
P0024,0.634244429662225,GH017,F08,2025-05-20
P0024,0.705905941969653,GH017,F08,2025-05-21
P0024,0.704157213222941,GH017,F08,2025-05-22
P0024,0.73975943249395,GH017,F08,2025-05-23
P0024,0.711844294272047,GH017,F08,2025-05-24
P0024,0.63009324991577,GH017,F08,2025-05-25
P0024,0.707811773891803,GH017,F08,2025-05-26
P0024,0.65677034957854,GH017,F08,2025-05-27
P0024,0.617355603090511,GH017,F08,2025-05-28
P0024,0.642752726750348,GH017,F08,2025-05-29
P0024,0.643386472002274,GH017,F08,2025-05-30
P0024,0.6621982996586,GH017,F08,2025-05-31
P0024,0.705878351735969,GH017,F08,2025-06-01
P0024,0.683815635227121,GH017,F08,2025-06-02
P0024,0.71854136356949,GH017,F08,2025-06-03
P0024,0.711164941924039,GH017,F08,2025-06-04
P0024,0.645162785315735,GH017,F08,2025-06-05
P0024,0.716656652688741,GH017,F08,2025-06-06
P0024,0.74620524112136,GH017,F08,2025-06-07
P0024,0.729232217734562,GH017,F08,2025-06-08
P0024,0.72521485397852,GH017,F08,2025-06-09
P0024,0.722323952661264,GH017,F08,2025-06-10
P0024,0.645900923675847,GH017,F08,2025-06-11
P0024,0.732949648199392,GH017,F08,2025-06-12
P0024,0.694476308701031,GH017,F08,2025-06-13
P0024,0.70487966941637,GH017,F08,2025-06-14
P0024,0.620040894971833,GH017,F08,2025-06-15
P0024,0.633387748873504,GH017,F08,2025-06-16
P0024,0.604656110689613,GH017,F08,2025-06-17
P0024,0.562594268741743,GH017,F08,2025-06-18
P0024,0.624694712700301,GH017,F08,2025-06-19
P0024,0.614110644969264,GH017,F08,2025-06-20
P0024,0.7174338541742,GH017,F08,2025-06-21
P0024,0.740929618600912,GH017,F08,2025-06-22
P0024,0.72183026036601,GH017,F08,2025-06-23
P0024,0.711915361181759,GH017,F08,2025-06-24
P0024,0.736659005839892,GH017,F08,2025-06-25
P0024,0.721767759075849,GH017,F08,2025-06-26
P0024,0.715302749424306,GH017,F08,2025-06-27
P0024,0.699101226868864,GH017,F08,2025-06-28
P0024,0.735959087966761,GH017,F08,2025-06-29
P0024,0.702265770750564,GH017,F08,2025-06-30
P0024,0.718321112250965,GH017,F08,2025-07-01
P0024,0.623297566609706,GH017,F08,2025-07-02
P0024,0.720635329677181,GH017,F08,2025-07-03
P0024,0.582665011591388,GH017,F08,2025-07-04
P0024,0.719009021091986,GH017,F08,2025-07-05
P0024,0.590465157491825,GH017,F08,2025-07-06
P0024,0.741675801879948,GH017,F08,2025-07-07
P0024,0.685450511073653,GH017,F08,2025-07-08
P0024,0.709658510611552,GH017,F08,2025-07-09
P0024,0.703673972169252,GH017,F08,2025-07-10
P0024,0.701444525911311,GH017,F08,2025-07-11
P0024,0.724938716661641,GH017,F08,2025-07-12
P0024,0.736862488726174,GH017,F08,2025-07-13
P0024,0.733458963854355,GH017,F08,2025-07-14
P0024,0.666757040725959,GH017,F08,2025-07-15
P0024,0.663744409823941,GH017,F08,2025-07-16
P0024,0.68564381153154,GH017,F08,2025-07-17
P0024,0.716547161245041,GH017,F08,2025-07-18
P0024,0.692337581127738,GH017,F08,2025-07-19
P0024,0.724971296838212,GH017,F08,2025-07-20
P0024,0.661767742767743,GH017,F08,2025-07-21
P0024,0.542267630433788,GH017,F08,2025-07-22
P0024,0.531196587225738,GH017,F08,2025-07-23
P0024,0.667006170201787,GH017,F08,2025-07-24
P0024,0.695356993038777,GH017,F08,2025-07-25
P0024,0.726467197224763,GH017,F08,2025-07-26
P0024,0.728554496306081,GH017,F08,2025-07-27
P0024,0.704314581952448,GH017,F08,2025-07-28
P0024,0.743674288635201,GH017,F08,2025-07-29
P0024,0.704281885491564,GH017,F08,2025-07-30
P0024,0.702037862582622,GH017,F08,2025-07-31
P0024,0.709363577916242,GH017,F08,2025-08-01
P0024,0.740493534210715,GH017,F08,2025-08-02
P0024,0.748293219262148,GH017,F08,2025-08-03
P0024,0.706993660748281,GH017,F08,2025-08-04
P0024,0.730852065134798,GH017,F08,2025-08-05
P0024,0.722744664819911,GH017,F08,2025-08-06
P0024,0.741773894672898,GH017,F08,2025-08-07
P0024,0.719946476727587,GH017,F08,2025-08-08
P0024,0.731237288295072,GH017,F08,2025-08-09
P0024,0.631607980307589,GH017,F08,2025-08-10
P0024,0.653832490169691,GH017,F08,2025-08-11
P0024,0.727585516689722,GH017,F08,2025-08-12
P0024,0.6071112196111,GH017,F08,2025-08-13
P0024,0.698793071905365,GH017,F08,2025-08-14
P0024,0.690372658132985,GH017,F08,2025-08-15
P0024,0.678058831178903,GH017,F08,2025-08-16
P0024,0.730030962401727,GH017,F08,2025-08-17
P0024,0.739912855362817,GH017,F08,2025-08-18
P0024,0.713052534914965,GH017,F08,2025-08-19
P0024,0.758491551575289,GH017,F08,2025-08-20
P0024,0.720702184590927,GH017,F08,2025-08-21
P0024,0.740953897288692,GH017,F08,2025-08-22
P0024,0.640267429577777,GH017,F08,2025-08-23
P0024,0.694943496132693,GH017,F08,2025-08-24
P0024,0.70025744584211,GH017,F08,2025-08-25
P0024,0.635590423876475,GH017,F08,2025-08-26
P0024,0.556510047644396,GH017,F08,2025-08-27
P0024,0.630797224369655,GH017,F08,2025-08-28
P0024,0.675168851597819,GH017,F08,2025-08-29
P0024,0.693877395629147,GH017,F08,2025-08-30
P0024,0.713937143688926,GH017,F08,2025-08-31
P0024,0.735737517540959,GH017,F08,2025-09-01
P0024,0.722139635160247,GH017,F08,2025-09-02
P0024,0.71644683439603,GH017,F08,2025-09-03
P0024,0.671727085940993,GH017,F08,2025-09-04
P0024,0.73103458975593,GH017,F08,2025-09-05
P0024,0.718073098569157,GH017,F08,2025-09-06
P0024,0.696777754767103,GH017,F08,2025-09-07
P0024,0.735739122174906,GH017,F08,2025-09-08
P0024,0.722407171379612,GH017,F08,2025-09-09
P0024,0.710278436483697,GH017,F08,2025-09-10
P0024,0.705256109818832,GH017,F08,2025-09-11
P0024,0.636018859426244,GH017,F08,2025-09-12
P0025,0.6487373343786,GH001,F02,2025-02-15
P0025,0.651894263167812,GH001,F02,2025-02-16
P0025,0.580919370729249,GH001,F02,2025-02-17
P0025,0.670596333788949,GH001,F02,2025-02-18
P0025,0.631263095005256,GH001,F02,2025-02-19
P0025,0.643108168434603,GH001,F02,2025-02-20
P0025,0.551840332300733,GH001,F02,2025-02-21
P0025,0.635513740296241,GH001,F02,2025-02-22
P0025,0.631313120808489,GH001,F02,2025-02-23
P0025,0.623694461427719,GH001,F02,2025-02-24
P0025,0.634613912773908,GH001,F02,2025-02-25
P0025,0.633340265920905,GH001,F02,2025-02-26
P0025,0.506872186897664,GH001,F02,2025-02-27
P0025,0.524284910793172,GH001,F02,2025-02-28
P0025,0.496944531162522,GH001,F02,2025-03-01
P0025,0.55871740659536,GH001,F02,2025-03-02
P0025,0.469743877303465,GH001,F02,2025-03-03
P0025,0.541584853931384,GH001,F02,2025-03-04
P0025,0.645354784394873,GH001,F02,2025-03-05
P0025,0.591030124844286,GH001,F02,2025-03-06
P0025,0.570341037770775,GH001,F02,2025-03-07
P0025,0.5941609563097,GH001,F02,2025-03-08
P0025,0.631994729514894,GH001,F02,2025-03-09
P0025,0.516863827440974,GH001,F02,2025-03-10
P0025,0.615977666222814,GH001,F02,2025-03-11
P0025,0.533189798413954,GH001,F02,2025-03-12
P0025,0.618886900403611,GH001,F02,2025-03-13
P0025,0.568578045843236,GH001,F02,2025-03-14
P0025,0.578071317449715,GH001,F02,2025-03-15
P0025,0.598195654773902,GH001,F02,2025-03-16
P0025,0.617476774186621,GH001,F02,2025-03-17
P0025,0.537879522407909,GH001,F02,2025-03-18
P0025,0.542715807883826,GH001,F02,2025-03-19
P0025,0.546568411356097,GH001,F02,2025-03-20
P0025,0.545751559426429,GH001,F02,2025-03-21
P0025,0.526625594702104,GH001,F02,2025-03-22
P0025,0.510370169721804,GH001,F02,2025-03-23
P0025,0.619385822438759,GH001,F02,2025-03-24
P0025,0.552384481735169,GH001,F02,2025-03-25
P0025,0.511335961366705,GH001,F02,2025-03-26
P0025,0.500451200602901,GH001,F02,2025-03-27
P0025,0.556569649222883,GH001,F02,2025-03-28
P0025,0.583232412320081,GH001,F02,2025-03-29
P0025,0.567405199678511,GH001,F02,2025-03-30
P0025,0.555942495360489,GH001,F02,2025-03-31
P0025,0.579103372339463,GH001,F02,2025-04-01
P0025,0.529391398007138,GH001,F02,2025-04-02
P0025,0.534720601643079,GH001,F02,2025-04-03
P0025,0.523617294155369,GH001,F02,2025-04-04
P0025,0.474019311184519,GH001,F02,2025-04-05
P0025,0.460023861454494,GH001,F02,2025-04-06
P0025,0.472196029720202,GH001,F02,2025-04-07
P0025,0.503230379309105,GH001,F02,2025-04-08
P0025,0.529987496850532,GH001,F02,2025-04-09
P0025,0.537584865468275,GH001,F02,2025-04-10
P0025,0.546045428594952,GH001,F02,2025-04-11
P0025,0.494307279801148,GH001,F02,2025-04-12
P0025,0.509390292152271,GH001,F02,2025-04-13
P0025,0.533657884384687,GH001,F02,2025-04-14
P0025,0.550714707371141,GH001,F02,2025-04-15
P0025,0.555592445253608,GH001,F02,2025-04-16
P0025,0.554405608058946,GH001,F02,2025-04-17
P0025,0.537595681623029,GH001,F02,2025-04-18
P0025,0.521591848866786,GH001,F02,2025-04-19
P0025,0.52834479480507,GH001,F02,2025-04-20
P0025,0.52911259979085,GH001,F02,2025-04-21
P0025,0.529903400607566,GH001,F02,2025-04-22
P0025,0.554498331612115,GH001,F02,2025-04-23
P0025,0.62516803817617,GH001,F02,2025-04-24
P0025,0.518404445006256,GH001,F02,2025-04-25
P0025,0.528383223587964,GH001,F02,2025-04-26
P0025,0.615618725189892,GH001,F02,2025-04-27
P0025,0.538048099066446,GH001,F02,2025-04-28
P0025,0.551376905886038,GH001,F02,2025-04-29
P0025,0.548567961660557,GH001,F02,2025-04-30
P0025,0.537456352858021,GH001,F02,2025-05-01
P0025,0.612391767091591,GH001,F02,2025-05-02
P0025,0.545472904738896,GH001,F02,2025-05-03
P0025,0.616043878316082,GH001,F02,2025-05-04
P0025,0.530161473338497,GH001,F02,2025-05-05
P0025,0.584244113155617,GH001,F02,2025-05-06
P0025,0.53652695073666,GH001,F02,2025-05-07
P0025,0.589329694286158,GH001,F02,2025-05-08
P0025,0.551122009490755,GH001,F02,2025-05-09
P0025,0.61297565301543,GH001,F02,2025-05-10
P0025,0.489187003222996,GH001,F02,2025-05-11
P0025,0.452265482402086,GH001,F02,2025-05-12
P0025,0.481604673288701,GH001,F02,2025-05-13
P0025,0.567897646183639,GH001,F02,2025-05-14
P0025,0.554020412448294,GH001,F02,2025-05-15
P0025,0.541302350262378,GH001,F02,2025-05-16
P0025,0.546789015220261,GH001,F02,2025-05-17
P0025,0.647698737592914,GH001,F02,2025-05-18
P0025,0.62600906574698,GH001,F02,2025-05-19
P0025,0.637530542016799,GH001,F02,2025-05-20
P0025,0.672567834352196,GH001,F02,2025-05-21
P0025,0.665652571887805,GH001,F02,2025-05-22
P0025,0.573065156925463,GH001,F02,2025-05-23
P0025,0.603504532721886,GH001,F02,2025-05-24
P0025,0.637258497457286,GH001,F02,2025-05-25
P0025,0.576527039638707,GH001,F02,2025-05-26
P0025,0.57232617901553,GH001,F02,2025-05-27
P0025,0.590422056544767,GH001,F02,2025-05-28
P0025,0.605425865664149,GH001,F02,2025-05-29
P0025,0.646638831770771,GH001,F02,2025-05-30
P0025,0.669057521567864,GH001,F02,2025-05-31
P0025,0.682130042281591,GH001,F02,2025-06-01
P0025,0.618917979551298,GH001,F02,2025-06-02
P0025,0.561633038836556,GH001,F02,2025-06-03
P0025,0.580727370461049,GH001,F02,2025-06-04
P0025,0.643465423945509,GH001,F02,2025-06-05
P0025,0.651619294187449,GH001,F02,2025-06-06
P0025,0.676794618131295,GH001,F02,2025-06-07
P0025,0.628440503789867,GH001,F02,2025-06-08
P0025,0.672306843680378,GH001,F02,2025-06-09
P0025,0.628124391946057,GH001,F02,2025-06-10
P0025,0.656473078675908,GH001,F02,2025-06-11
P0025,0.64911423418431,GH001,F02,2025-06-12
P0025,0.643940384773273,GH001,F02,2025-06-13
P0025,0.666415921681855,GH001,F02,2025-06-14
P0025,0.578562409311945,GH001,F02,2025-06-15
P0025,0.55753488369214,GH001,F02,2025-06-16
P0025,0.561936586685364,GH001,F02,2025-06-17
P0025,0.495431985477896,GH001,F02,2025-06-18
P0025,0.581203108524748,GH001,F02,2025-06-19
P0025,0.634421098054473,GH001,F02,2025-06-20
P0025,0.591332993673936,GH001,F02,2025-06-21
P0025,0.602508433346797,GH001,F02,2025-06-22
P0025,0.681949725429821,GH001,F02,2025-06-23
P0025,0.648718736166639,GH001,F02,2025-06-24
P0025,0.671751331490557,GH001,F02,2025-06-25
P0025,0.661347182114429,GH001,F02,2025-06-26
P0025,0.55598117316476,GH001,F02,2025-06-27
P0025,0.669652848452822,GH001,F02,2025-06-28
P0025,0.627533743074653,GH001,F02,2025-06-29
P0025,0.654005748226242,GH001,F02,2025-06-30
P0025,0.656551572522953,GH001,F02,2025-07-01
P0025,0.644354349266642,GH001,F02,2025-07-02
P0025,0.56594646631691,GH001,F02,2025-07-03
P0025,0.603038028903256,GH001,F02,2025-07-04
P0025,0.617408960116586,GH001,F02,2025-07-05
P0025,0.686634382429613,GH001,F02,2025-07-06
P0025,0.58497583256592,GH001,F02,2025-07-07
P0025,0.647812972655889,GH001,F02,2025-07-08
P0025,0.666233101898777,GH001,F02,2025-07-09
P0025,0.602442088729402,GH001,F02,2025-07-10
P0025,0.543170960915447,GH001,F02,2025-07-11
P0025,0.640758486533683,GH001,F02,2025-07-12
P0025,0.602907420573316,GH001,F02,2025-07-13
P0025,0.597802888534694,GH001,F02,2025-07-14
P0025,0.658476530629534,GH001,F02,2025-07-15
P0025,0.636723149361512,GH001,F02,2025-07-16
P0025,0.620224059574944,GH001,F02,2025-07-17
P0025,0.629582651481335,GH001,F02,2025-07-18
P0025,0.650858647573632,GH001,F02,2025-07-19
P0025,0.639501224080123,GH001,F02,2025-07-20
P0025,0.476564924737119,GH001,F02,2025-07-21
P0025,0.484323924676586,GH001,F02,2025-07-22
P0025,0.507807783722873,GH001,F02,2025-07-23
P0025,0.622137126132457,GH001,F02,2025-07-24
P0025,0.539995945977972,GH001,F02,2025-07-25
P0025,0.621812916703099,GH001,F02,2025-07-26
P0025,0.6017659502263,GH001,F02,2025-07-27
P0025,0.628634323017369,GH001,F02,2025-07-28
P0025,0.650667803979081,GH001,F02,2025-07-29
P0025,0.609583102740408,GH001,F02,2025-07-30
P0025,0.630091851858985,GH001,F02,2025-07-31
P0025,0.598931638526595,GH001,F02,2025-08-01
P0025,0.66131523889045,GH001,F02,2025-08-02
P0025,0.648551252434546,GH001,F02,2025-08-03
P0025,0.643969326589591,GH001,F02,2025-08-04
P0025,0.675542903303353,GH001,F02,2025-08-05
P0025,0.631389335958527,GH001,F02,2025-08-06
P0025,0.57217172625888,GH001,F02,2025-08-07
P0025,0.681616838093366,GH001,F02,2025-08-08
P0025,0.656659078779923,GH001,F02,2025-08-09
P0025,0.653218206056391,GH001,F02,2025-08-10
P0025,0.561593184461924,GH001,F02,2025-08-11
P0025,0.588561633690265,GH001,F02,2025-08-12
P0025,0.645768855603044,GH001,F02,2025-08-13
P0025,0.58177171203938,GH001,F02,2025-08-14
P0025,0.638255038455555,GH001,F02,2025-08-15
P0025,0.655492486159454,GH001,F02,2025-08-16
P0025,0.617293463235607,GH001,F02,2025-08-17
P0025,0.670150550255621,GH001,F02,2025-08-18
P0025,0.692131365174517,GH001,F02,2025-08-19
P0025,0.665611698937799,GH001,F02,2025-08-20
P0025,0.649874628194504,GH001,F02,2025-08-21
P0025,0.665494663476361,GH001,F02,2025-08-22
P0025,0.637664151136549,GH001,F02,2025-08-23
P0025,0.641075096816679,GH001,F02,2025-08-24
P0025,0.61042763764842,GH001,F02,2025-08-25
P0025,0.622333641786359,GH001,F02,2025-08-26
P0025,0.579140364814309,GH001,F02,2025-08-27
P0025,0.45873273930875,GH001,F02,2025-08-28
P0025,0.626780344874658,GH001,F02,2025-08-29
P0025,0.62789096049589,GH001,F02,2025-08-30
P0025,0.656313657519391,GH001,F02,2025-08-31
P0025,0.657828632837111,GH001,F02,2025-09-01
P0025,0.627727762471597,GH001,F02,2025-09-02
P0025,0.649981004381737,GH001,F02,2025-09-03
P0025,0.678379722508145,GH001,F02,2025-09-04
P0025,0.682336399524127,GH001,F02,2025-09-05
P0025,0.665490005475091,GH001,F02,2025-09-06
P0025,0.573349444680554,GH001,F02,2025-09-07
P0025,0.683997506844159,GH001,F02,2025-09-08
P0025,0.680897644416447,GH001,F02,2025-09-09
P0025,0.657047080670138,GH001,F02,2025-09-10
P0025,0.69240008050337,GH001,F02,2025-09-11
P0025,0.623282693778193,GH001,F02,2025-09-12
P0026,0.693716460463778,GH007,F04,2025-02-15
P0026,0.707040699299431,GH007,F04,2025-02-16
P0026,0.689044053081373,GH007,F04,2025-02-17
P0026,0.720153446215197,GH007,F04,2025-02-18
P0026,0.6688891890924,GH007,F04,2025-02-19
P0026,0.685676154472532,GH007,F04,2025-02-20
P0026,0.704270566186376,GH007,F04,2025-02-21
P0026,0.689680828135183,GH007,F04,2025-02-22
P0026,0.699623511358389,GH007,F04,2025-02-23
P0026,0.610679863722449,GH007,F04,2025-02-24
P0026,0.672185607139877,GH007,F04,2025-02-25
P0026,0.677730520682817,GH007,F04,2025-02-26
P0026,0.609236590090375,GH007,F04,2025-02-27
P0026,0.557048866150522,GH007,F04,2025-02-28
P0026,0.502759813060559,GH007,F04,2025-03-01
P0026,0.499126051351878,GH007,F04,2025-03-02
P0026,0.516073864712571,GH007,F04,2025-03-03
P0026,0.542862013627198,GH007,F04,2025-03-04
P0026,0.665530982916457,GH007,F04,2025-03-05
P0026,0.596934835184771,GH007,F04,2025-03-06
P0026,0.608906384681325,GH007,F04,2025-03-07
P0026,0.58850808301109,GH007,F04,2025-03-08
P0026,0.628645887314424,GH007,F04,2025-03-09
P0026,0.616699435117596,GH007,F04,2025-03-10
P0026,0.683004592756479,GH007,F04,2025-03-11
P0026,0.637647601531792,GH007,F04,2025-03-12
P0026,0.566923267768293,GH007,F04,2025-03-13
P0026,0.657286747225266,GH007,F04,2025-03-14
P0026,0.552481333172452,GH007,F04,2025-03-15
P0026,0.581743852755211,GH007,F04,2025-03-16
P0026,0.5686328248319,GH007,F04,2025-03-17
P0026,0.559267340016087,GH007,F04,2025-03-18
P0026,0.569611951336978,GH007,F04,2025-03-19
P0026,0.514647421445085,GH007,F04,2025-03-20
P0026,0.556963476693176,GH007,F04,2025-03-21
P0026,0.666539020629138,GH007,F04,2025-03-22
P0026,0.577036947404275,GH007,F04,2025-03-23
P0026,0.572357068541017,GH007,F04,2025-03-24
P0026,0.624432083441612,GH007,F04,2025-03-25
P0026,0.62244144425569,GH007,F04,2025-03-26
P0026,0.586680547013242,GH007,F04,2025-03-27
P0026,0.570703986323224,GH007,F04,2025-03-28
P0026,0.599363871958173,GH007,F04,2025-03-29
P0026,0.65589860186001,GH007,F04,2025-03-30
P0026,0.559159955463448,GH007,F04,2025-03-31
P0026,0.619320818430272,GH007,F04,2025-04-01
P0026,0.549722848772986,GH007,F04,2025-04-02
P0026,0.54388899576797,GH007,F04,2025-04-03
P0026,0.501312944332581,GH007,F04,2025-04-04
P0026,0.551213247454532,GH007,F04,2025-04-05
P0026,0.537875663810172,GH007,F04,2025-04-06
P0026,0.496172566201263,GH007,F04,2025-04-07
P0026,0.541435215524317,GH007,F04,2025-04-08
P0026,0.554313852406996,GH007,F04,2025-04-09
P0026,0.572896890650223,GH007,F04,2025-04-10
P0026,0.548504412273526,GH007,F04,2025-04-11
P0026,0.569020920957935,GH007,F04,2025-04-12
P0026,0.630133114543391,GH007,F04,2025-04-13
P0026,0.65230073550386,GH007,F04,2025-04-14
P0026,0.590727891886125,GH007,F04,2025-04-15
P0026,0.565203593790609,GH007,F04,2025-04-16
P0026,0.556183983001751,GH007,F04,2025-04-17
P0026,0.669725463534733,GH007,F04,2025-04-18
P0026,0.55070943027301,GH007,F04,2025-04-19
P0026,0.625832741152182,GH007,F04,2025-04-20
P0026,0.599309479535629,GH007,F04,2025-04-21
P0026,0.567702030078637,GH007,F04,2025-04-22
P0026,0.579675857167585,GH007,F04,2025-04-23
P0026,0.552477207860887,GH007,F04,2025-04-24
P0026,0.584593354437327,GH007,F04,2025-04-25
P0026,0.567385354943533,GH007,F04,2025-04-26
P0026,0.632295077150818,GH007,F04,2025-04-27
P0026,0.604739913139254,GH007,F04,2025-04-28
P0026,0.606531360512473,GH007,F04,2025-04-29
P0026,0.583438726839008,GH007,F04,2025-04-30
P0026,0.616040767956989,GH007,F04,2025-05-01
P0026,0.67410880948612,GH007,F04,2025-05-02
P0026,0.678991152481558,GH007,F04,2025-05-03
P0026,0.59440266063737,GH007,F04,2025-05-04
P0026,0.644431713951051,GH007,F04,2025-05-05
P0026,0.575861522478337,GH007,F04,2025-05-06
P0026,0.63964680331781,GH007,F04,2025-05-07
P0026,0.59371794140356,GH007,F04,2025-05-08
P0026,0.569142012702316,GH007,F04,2025-05-09
P0026,0.642692315176765,GH007,F04,2025-05-10
P0026,0.525491451842839,GH007,F04,2025-05-11
P0026,0.502222263864034,GH007,F04,2025-05-12
P0026,0.539262896822313,GH007,F04,2025-05-13
P0026,0.578312621757585,GH007,F04,2025-05-14
P0026,0.57805897405919,GH007,F04,2025-05-15
P0026,0.62962107113363,GH007,F04,2025-05-16
P0026,0.696414094489494,GH007,F04,2025-05-17
P0026,0.614742650990422,GH007,F04,2025-05-18
P0026,0.655862544507657,GH007,F04,2025-05-19
P0026,0.683638710492206,GH007,F04,2025-05-20
P0026,0.615994787416195,GH007,F04,2025-05-21
P0026,0.675007731375991,GH007,F04,2025-05-22
P0026,0.624075423095024,GH007,F04,2025-05-23
P0026,0.680292509667063,GH007,F04,2025-05-24
P0026,0.609903998776066,GH007,F04,2025-05-25
P0026,0.644805807204776,GH007,F04,2025-05-26
P0026,0.682389397394012,GH007,F04,2025-05-27
P0026,0.664236785074545,GH007,F04,2025-05-28
P0026,0.595180378844206,GH007,F04,2025-05-29
P0026,0.612372166591075,GH007,F04,2025-05-30
P0026,0.622272470931317,GH007,F04,2025-05-31
P0026,0.596907966464481,GH007,F04,2025-06-01
P0026,0.68988700921013,GH007,F04,2025-06-02
P0026,0.689450035577042,GH007,F04,2025-06-03
P0026,0.609275032601823,GH007,F04,2025-06-04
P0026,0.643806379036007,GH007,F04,2025-06-05
P0026,0.687614504270619,GH007,F04,2025-06-06
P0026,0.710932083349494,GH007,F04,2025-06-07
P0026,0.716027016577349,GH007,F04,2025-06-08
P0026,0.726836586170628,GH007,F04,2025-06-09
P0026,0.699857434478447,GH007,F04,2025-06-10
P0026,0.685936949097516,GH007,F04,2025-06-11
P0026,0.683926297441342,GH007,F04,2025-06-12
P0026,0.596074096702419,GH007,F04,2025-06-13
P0026,0.594712665106458,GH007,F04,2025-06-14
P0026,0.580024300561875,GH007,F04,2025-06-15
P0026,0.589862190668457,GH007,F04,2025-06-16
P0026,0.515129641919846,GH007,F04,2025-06-17
P0026,0.624461942706041,GH007,F04,2025-06-18
P0026,0.568596443233572,GH007,F04,2025-06-19
P0026,0.662848968225258,GH007,F04,2025-06-20
P0026,0.618843804698684,GH007,F04,2025-06-21
P0026,0.677559231450863,GH007,F04,2025-06-22
P0026,0.683048456423776,GH007,F04,2025-06-23
P0026,0.735318148815254,GH007,F04,2025-06-24
P0026,0.718195062276057,GH007,F04,2025-06-25
P0026,0.610027561450865,GH007,F04,2025-06-26
P0026,0.681859198429297,GH007,F04,2025-06-27
P0026,0.730528587800188,GH007,F04,2025-06-28
P0026,0.692701500289326,GH007,F04,2025-06-29
P0026,0.685910989843113,GH007,F04,2025-06-30
P0026,0.697643536022777,GH007,F04,2025-07-01
P0026,0.649860314284471,GH007,F04,2025-07-02
P0026,0.603977693108552,GH007,F04,2025-07-03
P0026,0.615550754421083,GH007,F04,2025-07-04
P0026,0.624578660803737,GH007,F04,2025-07-05
P0026,0.605455827804568,GH007,F04,2025-07-06
P0026,0.625249358210823,GH007,F04,2025-07-07
P0026,0.612863497582086,GH007,F04,2025-07-08
P0026,0.648904956642244,GH007,F04,2025-07-09
P0026,0.692669863111464,GH007,F04,2025-07-10
P0026,0.676670954059512,GH007,F04,2025-07-11
P0026,0.717462429525195,GH007,F04,2025-07-12
P0026,0.71410124307153,GH007,F04,2025-07-13
P0026,0.655601308439839,GH007,F04,2025-07-14
