plot_id,plot_health,greenhouse_id,farm_id
P0018,0.7555070146265237,GH013,F08
P0018,0.6813010579664288,GH013,F08
P0018,0.7477870274180493,GH013,F08
P0018,0.6138856392802812,GH013,F08
P0018,0.5765043187487335,GH013,F08
P0018,0.6422947073158354,GH013,F08
P0018,0.686523621368719,GH013,F08
P0018,0.704465579910706,GH013,F08
P0018,0.6876901147913621,GH013,F08
P0018,0.6827140262989351,GH013,F08
P0018,0.7518735543858661,GH013,F08
P0018,0.6440465809705632,GH013,F08
P0018,0.676020848282606,GH013,F08
P0018,0.6556498175426472,GH013,F08
P0018,0.7435340028011429,GH013,F08
P0018,0.7479941895494766,GH013,F08
P0018,0.6819588612300981,GH013,F08
P0018,0.6624601385816019,GH013,F08
P0018,0.7029794618102823,GH013,F08
P0018,0.6606097964258166,GH013,F08
P0018,0.723588235213621,GH013,F08
P0018,0.6692417937769036,GH013,F08
P0018,0.7150566198555404,GH013,F08
P0018,0.6576260120308608,GH013,F08
P0018,0.649781798015302,GH013,F08
P0018,0.7268437895467349,GH013,F08
P0018,0.6420458055499136,GH013,F08
P0018,0.6423825843014013,GH013,F08
P0018,0.6378034829913501,GH013,F08
P0018,0.6600664879742771,GH013,F08
P0018,0.7005503498868954,GH013,F08
P0018,0.6352032221321392,GH013,F08
P0018,0.6514145355299693,GH013,F08
P0018,0.6304791667059788,GH013,F08
P0018,0.654928834032919,GH013,F08
P0018,0.6507054789373542,GH013,F08
P0018,0.679254214630839,GH013,F08
P0018,0.6821386867890822,GH013,F08
P0018,0.5812272227999312,GH013,F08
P0018,0.5613010320672419,GH013,F08
P0018,0.5587685978414614,GH013,F08
P0018,0.6035877337632646,GH013,F08
P0018,0.6167475097118785,GH013,F08
P0018,0.6842071912632351,GH013,F08
P0018,0.673984668280777,GH013,F08
P0018,0.6926600956730642,GH013,F08
P0018,0.6668043741432377,GH013,F08
P0018,0.6476816515726068,GH013,F08
P0018,0.6582769845272218,GH013,F08
P0018,0.6573239013792948,GH013,F08
P0018,0.6491201332424585,GH013,F08
P0018,0.6658328119380913,GH013,F08
P0018,0.6617371992405814,GH013,F08
P0018,0.6835335927849823,GH013,F08
P0018,0.7142860962750676,GH013,F08
P0018,0.6102631637428613,GH013,F08
P0018,0.6460270164330687,GH013,F08
P0018,0.6893237211585909,GH013,F08
P0018,0.6245759256118317,GH013,F08
P0018,0.6532279457391815,GH013,F08
P0018,0.6695173284818875,GH013,F08
P0018,0.6657652429681686,GH013,F08
P0018,0.6710288713583451,GH013,F08
P0018,0.7202915973529541,GH013,F08
P0018,0.6373371779173994,GH013,F08
P0018,0.6613107008853043,GH013,F08
P0018,0.7159023439622099,GH013,F08
P0018,0.609859814037837,GH013,F08
P0018,0.6780560887804326,GH013,F08
P0018,0.7878987988801569,GH013,F08
P0018,0.7739262308076872,GH013,F08
P0018,0.6554525867858308,GH013,F08
P0018,0.6120129721022368,GH013,F08
P0018,0.6517747734178022,GH013,F08
P0018,0.6171467960080252,GH013,F08
P0018,0.579673511504008,GH013,F08
P0018,0.5298109882822504,GH013,F08
P0018,0.6352976026987335,GH013,F08
P0018,0.693121719262494,GH013,F08
P0018,0.7593195480391811,GH013,F08
P0018,0.7607496147898045,GH013,F08
P0018,0.7959866190278045,GH013,F08
P0018,0.683336775070423,GH013,F08
P0018,0.618428140055418,GH013,F08
P0018,0.7388278265788409,GH013,F08
P0018,0.7722455722814437,GH013,F08
P0018,0.7553744308813399,GH013,F08
P0018,0.7560191604208922,GH013,F08
P0018,0.769286708286932,GH013,F08
P0018,0.7880427980204701,GH013,F08
P0018,0.7466213432012756,GH013,F08
P0018,0.6627764488821789,GH013,F08
P0018,0.6968492657942623,GH013,F08
P0018,0.8047039049751905,GH013,F08
P0018,0.6523922766925008,GH013,F08
P0018,0.6983499121666596,GH013,F08
P0018,0.7623246410466105,GH013,F08
P0018,0.7740727875924102,GH013,F08
P0018,0.7642086772435652,GH013,F08
P0018,0.7609469807003062,GH013,F08
P0018,0.6479409468799544,GH013,F08
P0018,0.7738824673258822,GH013,F08
P0018,0.7839075210719608,GH013,F08
P0018,0.7862919078044771,GH013,F08
P0018,0.7939026788514377,GH013,F08
P0018,0.7161145426400779,GH013,F08
P0018,0.7774871957056783,GH013,F08
P0018,0.650786441399007,GH013,F08
P0018,0.7990855638444664,GH013,F08
P0018,0.7627110301901426,GH013,F08
P0018,0.6874736747022246,GH013,F08
P0018,0.712333904565241,GH013,F08
P0018,0.6352957922505228,GH013,F08
P0018,0.6960844171048132,GH013,F08
P0018,0.6695407261547336,GH013,F08
P0018,0.7888850734938251,GH013,F08
P0018,0.7597479675653748,GH013,F08
P0018,0.7649302539730879,GH013,F08
P0018,0.7908156192657286,GH013,F08
P0018,0.7471179174746106,GH013,F08
P0018,0.7493012638359414,GH013,F08
P0018,0.7183631129565469,GH013,F08
P0018,0.7735290081773427,GH013,F08
P0018,0.7942623261803055,GH013,F08
P0018,0.6641045861696553,GH013,F08
P0018,0.7266739382308691,GH013,F08
P0018,0.6891439528900888,GH013,F08
P0018,0.7631792435888303,GH013,F08
P0018,0.7199439652068967,GH013,F08
P0018,0.6936189281618559,GH013,F08
P0018,0.6475523815449061,GH013,F08
P0018,0.7465221006840373,GH013,F08
P0018,0.8073408266849444,GH013,F08
P0018,0.7450159017645217,GH013,F08
P0018,0.7652058582605373,GH013,F08
P0018,0.7209845640653961,GH013,F08
P0018,0.7830683960668977,GH013,F08
P0018,0.7552541351792127,GH013,F08
P0018,0.8152162706512643,GH013,F08
P0018,0.7457837183069317,GH013,F08
P0018,0.7620441763186347,GH013,F08
P0018,0.7860883290488626,GH013,F08
P0018,0.7815167430622185,GH013,F08
P0018,0.7717626457493971,GH013,F08
P0018,0.7672927179250891,GH013,F08
P0018,0.6887129907468024,GH013,F08
P0018,0.655746536229721,GH013,F08
P0018,0.6451688596541908,GH013,F08
P0018,0.6578027825063143,GH013,F08
P0018,0.6486710583361878,GH013,F08
P0018,0.743704925818348,GH013,F08
P0018,0.7504036358734851,GH013,F08
P0018,0.7412750116260739,GH013,F08
P0018,0.7525899474150864,GH013,F08
P0018,0.769529059523102,GH013,F08
P0018,0.7846338514744233,GH013,F08
P0018,0.790654231707995,GH013,F08
P0018,0.7662671699450321,GH013,F08
P0018,0.7579983874640662,GH013,F08
P0018,0.7918226271665496,GH013,F08
P0018,0.7913256963591606,GH013,F08
P0018,0.723800890918612,GH013,F08
P0018,0.7646853754485856,GH013,F08
P0018,0.7673988234297692,GH013,F08
P0018,0.6297818495651357,GH013,F08
P0018,0.6840812229299715,GH013,F08
P0018,0.8158331170973255,GH013,F08
P0018,0.7611225069500286,GH013,F08
P0018,0.7779022614656949,GH013,F08
P0018,0.7189800564775668,GH013,F08
P0018,0.7043287137155765,GH013,F08
P0018,0.8086205917685763,GH013,F08
P0018,0.756956466281207,GH013,F08
P0018,0.7790369173756909,GH013,F08
P0018,0.7808156179914902,GH013,F08
P0018,0.7638875444999199,GH013,F08
P0018,0.8084657366294943,GH013,F08
P0018,0.778622855567639,GH013,F08
P0018,0.7342658637400867,GH013,F08
P0018,0.800936395425391,GH013,F08
P0018,0.6672126997244661,GH013,F08
P0018,0.7842743072403022,GH013,F08
P0018,0.7397679935162824,GH013,F08
P0018,0.6100269584180537,GH013,F08
P0018,0.6445177056958662,GH013,F08
P0018,0.6159225420694774,GH013,F08
P0018,0.7088722505491308,GH013,F08
P0018,0.6613214250158551,GH013,F08
P0018,0.6960204924399191,GH013,F08
P0018,0.7697741226179545,GH013,F08
P0018,0.7886680195864695,GH013,F08
P0018,0.826902825242935,GH013,F08
P0018,0.7911097806422814,GH013,F08
P0018,0.8023170657982108,GH013,F08
P0018,0.6613706489912662,GH013,F08
P0018,0.7947728637841128,GH013,F08
P0018,0.86260630126102,GH013,F08
P0018,0.8131273044336328,GH013,F08
P0018,0.690339061312931,GH013,F08
P0018,0.6938491750126659,GH013,F08
P0019,0.8571956465601648,GH002,F01
P0019,0.8554081138164743,GH002,F01
P0019,0.8396943953989807,GH002,F01
P0019,0.8463363817854505,GH002,F01
P0019,0.8710114781247984,GH002,F01
P0019,0.8273239915399018,GH002,F01
P0019,0.8378429693569228,GH002,F01
P0019,0.8640855746685484,GH002,F01
P0019,0.7281759717596344,GH002,F01
P0019,0.8166911499768238,GH002,F01
P0019,0.7102710976145408,GH002,F01
P0019,0.7404574419514646,GH002,F01
P0019,0.7140192819039999,GH002,F01
P0019,0.7920452399493189,GH002,F01
P0019,0.6107064323566577,GH002,F01
P0019,0.5825176835303973,GH002,F01
P0019,0.6365476290959501,GH002,F01
P0019,0.6910027411983427,GH002,F01
P0019,0.6873020888775636,GH002,F01
P0019,0.8412367725925396,GH002,F01
P0019,0.7640433546016889,GH002,F01
P0019,0.7183700618401977,GH002,F01
P0019,0.8396146971992173,GH002,F01
P0019,0.7917255765088765,GH002,F01
P0019,0.7148489468903748,GH002,F01
P0019,0.8176164056992814,GH002,F01
P0019,0.7337578869871719,GH002,F01
P0019,0.7130770564557392,GH002,F01
P0019,0.7030333198659413,GH002,F01
P0019,0.7560581973754786,GH002,F01
P0019,0.6604750280232544,GH002,F01
P0019,0.69738180450239,GH002,F01
P0019,0.709568228401137,GH002,F01
P0019,0.7064357420841095,GH002,F01
P0019,0.6853410535381655,GH002,F01
P0019,0.7474573497794591,GH002,F01
P0019,0.7090681153944883,GH002,F01
P0019,0.7148745745195496,GH002,F01
P0019,0.740093548680106,GH002,F01
P0019,0.7894641220854545,GH002,F01
P0019,0.7717774077892144,GH002,F01
P0019,0.7582578122077084,GH002,F01
P0019,0.6904223212652397,GH002,F01
P0019,0.7664653139925373,GH002,F01
P0019,0.7220003847590928,GH002,F01
P0019,0.653963621320704,GH002,F01
P0019,0.7308298905486561,GH002,F01
P0019,0.6958189056091285,GH002,F01
P0019,0.6231002659557929,GH002,F01
P0019,0.5973838348331018,GH002,F01
P0019,0.5461595656240714,GH002,F01
P0019,0.5888148001604154,GH002,F01
P0019,0.705069878607673,GH002,F01
P0019,0.6967115585416508,GH002,F01
P0019,0.699336360353223,GH002,F01
P0019,0.6624700505475593,GH002,F01
P0019,0.6968411174504495,GH002,F01
P0019,0.6761929836349556,GH002,F01
P0019,0.6999338922306035,GH002,F01
P0019,0.7099070021339361,GH002,F01
P0019,0.6752966211808119,GH002,F01
P0019,0.7097326868951033,GH002,F01
P0019,0.6850874465862619,GH002,F01
P0019,0.6779918666354883,GH002,F01
P0019,0.6834692172846868,GH002,F01
P0019,0.6729144424582192,GH002,F01
P0019,0.7282311295449437,GH002,F01
P0019,0.6500000250391746,GH002,F01
P0019,0.7089372180446282,GH002,F01
P0019,0.7764735230930293,GH002,F01
P0019,0.730538514744559,GH002,F01
P0019,0.6847716621435822,GH002,F01
P0019,0.807536261165631,GH002,F01
P0019,0.7149007922993329,GH002,F01
P0019,0.7795404276310142,GH002,F01
P0019,0.7287536674824969,GH002,F01
P0019,0.734091737313659,GH002,F01
P0019,0.8148652512080536,GH002,F01
P0019,0.6872259218876547,GH002,F01
P0019,0.7756756669897886,GH002,F01
P0019,0.7734794241609145,GH002,F01
P0019,0.7129878731603494,GH002,F01
P0019,0.6688313175248635,GH002,F01
P0019,0.8377361452895524,GH002,F01
P0019,0.7536965344407363,GH002,F01
P0019,0.7261119398907793,GH002,F01
P0019,0.6013380994494334,GH002,F01
P0019,0.7556929461154167,GH002,F01
P0019,0.7778660922840268,GH002,F01
P0019,0.7504050329598656,GH002,F01
P0019,0.7890673909929642,GH002,F01
P0019,0.7994831099219742,GH002,F01
P0019,0.8081317554623217,GH002,F01
P0019,0.8106401929827449,GH002,F01
P0019,0.814358567248014,GH002,F01
P0019,0.8079338069391137,GH002,F01
P0019,0.8116180117610848,GH002,F01
P0019,0.8088309025808158,GH002,F01
P0019,0.8511410693632353,GH002,F01
P0019,0.8774494755167422,GH002,F01
P0019,0.7639801190235476,GH002,F01
P0019,0.7791309794907405,GH002,F01
P0019,0.7411555558633779,GH002,F01
P0019,0.8228412546164366,GH002,F01
P0019,0.8119169309652864,GH002,F01
P0019,0.7513769808825957,GH002,F01
P0019,0.8166234253693465,GH002,F01
P0019,0.7497665363743117,GH002,F01
P0019,0.8554589307070409,GH002,F01
P0019,0.8585033020040587,GH002,F01
P0019,0.8227296847363362,GH002,F01
P0019,0.8910313625335735,GH002,F01
P0019,0.8534744464400705,GH002,F01
P0019,0.8505303279164299,GH002,F01
P0019,0.86437881815948,GH002,F01
P0019,0.8417659083112905,GH002,F01
P0019,0.8417216008022708,GH002,F01
P0019,0.8607648884262202,GH002,F01
P0019,0.8386218995783309,GH002,F01
P0019,0.7445352632712072,GH002,F01
P0019,0.7491020069631787,GH002,F01
P0019,0.7631127288212931,GH002,F01
P0019,0.606419901045456,GH002,F01
P0019,0.6952215212019646,GH002,F01
P0019,0.8674237049930374,GH002,F01
P0019,0.8323167418748046,GH002,F01
P0019,0.7475159653954969,GH002,F01
P0019,0.8772346404113683,GH002,F01
P0019,0.8413035529402977,GH002,F01
P0019,0.8714154062142504,GH002,F01
P0019,0.8248665453901523,GH002,F01
P0019,0.9035438734319102,GH002,F01
P0019,0.8361690036218036,GH002,F01
P0019,0.8126414125557766,GH002,F01
P0019,0.7532992590954984,GH002,F01
P0019,0.8480593830818464,GH002,F01
P0019,0.8880322469608846,GH002,F01
P0019,0.7751746100920608,GH002,F01
P0019,0.8342894187524812,GH002,F01
P0019,0.7191115585058488,GH002,F01
P0019,0.8647141157069816,GH002,F01
P0019,0.6967748573732655,GH002,F01
P0019,0.8331472488503896,GH002,F01
P0019,0.8395788877821959,GH002,F01
P0019,0.8169557909995082,GH002,F01
P0019,0.813914352447444,GH002,F01
P0019,0.8306830045076985,GH002,F01
P0019,0.8035138995654885,GH002,F01
P0019,0.8351526174041098,GH002,F01
P0019,0.8266837890820453,GH002,F01
P0019,0.8434640157181633,GH002,F01
P0019,0.8429526437438226,GH002,F01
P0019,0.8118535450787343,GH002,F01
P0019,0.7988794046888719,GH002,F01
P0019,0.7546927866122383,GH002,F01
P0019,0.8087361473776186,GH002,F01
P0019,0.7978293525523443,GH002,F01
P0019,0.6969273139383763,GH002,F01
P0019,0.591088002420073,GH002,F01
P0019,0.7348553900325843,GH002,F01
P0019,0.8230868630622741,GH002,F01
P0019,0.846735675818043,GH002,F01
P0019,0.8384837876200494,GH002,F01
P0019,0.8464194096473961,GH002,F01
P0019,0.8528236248322931,GH002,F01
P0019,0.8552317989409425,GH002,F01
P0019,0.7771543116066298,GH002,F01
P0019,0.8741499164991777,GH002,F01
P0019,0.8802790948857558,GH002,F01
P0019,0.837962466128088,GH002,F01
P0019,0.8256260184079619,GH002,F01
P0019,0.7480207318525421,GH002,F01
P0019,0.8146283426310436,GH002,F01
P0019,0.7855543640829273,GH002,F01
P0019,0.746061954383682,GH002,F01
P0019,0.7431049461211977,GH002,F01
P0019,0.7309473270836399,GH002,F01
P0019,0.7646296732544613,GH002,F01
P0019,0.7836737183508646,GH002,F01
P0019,0.8667066057616718,GH002,F01
P0019,0.8182356338814508,GH002,F01
P0019,0.8299522023326301,GH002,F01
P0019,0.8000614448989963,GH002,F01
P0019,0.8697408525228258,GH002,F01
P0019,0.8594521817898545,GH002,F01
P0019,0.8939617930858601,GH002,F01
P0019,0.8715135117760102,GH002,F01
P0019,0.823864187852676,GH002,F01
P0019,0.8710913357700512,GH002,F01
P0019,0.8107261660230436,GH002,F01
P0019,0.8736395734608364,GH002,F01
P0019,0.7780678047287666,GH002,F01
P0019,0.7801244860764277,GH002,F01
P0019,0.6806389108252321,GH002,F01
P0019,0.6414622746001477,GH002,F01
P0019,0.6791363474612527,GH002,F01
P0019,0.8237981150092227,GH002,F01
P0019,0.7496672209689635,GH002,F01
P0019,0.8242010104960722,GH002,F01
P0019,0.8480089412526735,GH002,F01
P0019,0.8851497964790715,GH002,F01
P0019,0.772426566030875,GH002,F01
P0019,0.8670607841963355,GH002,F01
P0019,0.8719427062169832,GH002,F01
P0019,0.8657413730730706,GH002,F01
P0019,0.8378453024503775,GH002,F01
P0019,0.772144915153285,GH002,F01
P0019,0.8507592036841196,GH002,F01
P0019,0.8347546786570157,GH002,F01
P0019,0.8400010775391004,GH002,F01
P0020,0.8495697129456701,GH015,F02
P0020,0.8655443727658655,GH015,F02
P0020,0.8521932673552639,GH015,F02
P0020,0.8794423804754198,GH015,F02
P0020,0.8607376768133499,GH015,F02
P0020,0.8764720589798991,GH015,F02
P0020,0.8502104009313487,GH015,F02
P0020,0.857330082925008,GH015,F02
P0020,0.7442891906408302,GH015,F02
P0020,0.839668396975266,GH015,F02
P0020,0.7434076823474005,GH015,F02
P0020,0.7660628376075321,GH015,F02
P0020,0.7321529981538473,GH015,F02
P0020,0.7059219536991453,GH015,F02
P0020,0.6627391039470569,GH015,F02
P0020,0.677066418938551,GH015,F02
P0020,0.6476592205941385,GH015,F02
P0020,0.6992257807941274,GH015,F02
P0020,0.7946734557431727,GH015,F02
P0020,0.7392924759099676,GH015,F02
P0020,0.7895855324565696,GH015,F02
P0020,0.8036087717757592,GH015,F02
P0020,0.8202661695706562,GH015,F02
P0020,0.814327516647392,GH015,F02
P0020,0.8098951213543288,GH015,F02
P0020,0.7421989897163982,GH015,F02
P0020,0.7181547734276867,GH015,F02
P0020,0.7241687687464605,GH015,F02
P0020,0.7512545472195532,GH015,F02
P0020,0.8032977325882251,GH015,F02
P0020,0.727643843779138,GH015,F02
P0020,0.7362971336726963,GH015,F02
P0020,0.7235260215407774,GH015,F02
P0020,0.7120584492755039,GH015,F02
P0020,0.7425039183816403,GH015,F02
P0020,0.7211982361618695,GH015,F02
P0020,0.6918221813931705,GH015,F02
P0020,0.781500341086194,GH015,F02
P0020,0.7379142154969731,GH015,F02
P0020,0.7607156381347238,GH015,F02
P0020,0.7114386902777275,GH015,F02
P0020,0.75148499844589,GH015,F02
P0020,0.7108554080788296,GH015,F02
P0020,0.6877585606982273,GH015,F02
P0020,0.7600183225412178,GH015,F02
P0020,0.717283694417515,GH015,F02
P0020,0.6657509850790193,GH015,F02
P0020,0.6786395220060352,GH015,F02
P0020,0.6756165514865995,GH015,F02
P0020,0.6668019165004884,GH015,F02
P0020,0.5820909053462601,GH015,F02
P0020,0.6355785770268244,GH015,F02
P0020,0.6556495184744398,GH015,F02
P0020,0.7311006022856417,GH015,F02
P0020,0.682417342919862,GH015,F02
P0020,0.739572960656637,GH015,F02
P0020,0.6896808954131113,GH015,F02
P0020,0.7255938515084988,GH015,F02
P0020,0.6855344691030344,GH015,F02
P0020,0.7190373871288354,GH015,F02
P0020,0.7235025146150937,GH015,F02
P0020,0.6821974146243313,GH015,F02
P0020,0.7210381881460071,GH015,F02
P0020,0.6920631071582674,GH015,F02
P0020,0.6966352177580003,GH015,F02
P0020,0.8002249856927415,GH015,F02
P0020,0.6703368322573248,GH015,F02
P0020,0.7561798374497893,GH015,F02
P0020,0.6862012385591028,GH015,F02
P0020,0.7349253041138168,GH015,F02
P0020,0.7640295296360712,GH015,F02
P0020,0.7280873716931103,GH015,F02
P0020,0.7268239981684489,GH015,F02
P0020,0.756812307105725,GH015,F02
P0020,0.7226500694074262,GH015,F02
P0020,0.7503839547328378,GH015,F02
P0020,0.744524602502367,GH015,F02
P0020,0.7916914829803182,GH015,F02
P0020,0.8243516339272171,GH015,F02
P0020,0.7309216148255336,GH015,F02
P0020,0.7870088637044049,GH015,F02
P0020,0.7983422987318489,GH015,F02
P0020,0.7352907980353799,GH015,F02
P0020,0.71182547349309,GH015,F02
P0020,0.7056274615725912,GH015,F02
P0020,0.6252135852503157,GH015,F02
P0020,0.6046390935393908,GH015,F02
P0020,0.6214225364458904,GH015,F02
P0020,0.7797524186979292,GH015,F02
P0020,0.7375793903315575,GH015,F02
P0020,0.7429105027495116,GH015,F02
P0020,0.824568769406893,GH015,F02
P0020,0.857849514124935,GH015,F02
P0020,0.753490548597423,GH015,F02
P0020,0.8491605024121479,GH015,F02
P0020,0.8445962445839347,GH015,F02
P0020,0.7733515812193398,GH015,F02
P0020,0.8495499812768347,GH015,F02
P0020,0.8393410358737935,GH015,F02
P0020,0.8467203985808976,GH015,F02
P0020,0.8398285084758372,GH015,F02
P0020,0.8341316189413367,GH015,F02
P0020,0.7825481276655529,GH015,F02
P0020,0.7657396230396345,GH015,F02
P0020,0.7580581511503467,GH015,F02
P0020,0.7853988955930633,GH015,F02
P0020,0.7338026769796606,GH015,F02
P0020,0.7506720984706042,GH015,F02
P0020,0.823025288492528,GH015,F02
P0020,0.8719331875880467,GH015,F02
P0020,0.8473124318523475,GH015,F02
P0020,0.8465992256828456,GH015,F02
P0020,0.8502247993363006,GH015,F02
P0020,0.8770049784974289,GH015,F02
P0020,0.854748913842451,GH015,F02
P0020,0.8665032585045871,GH015,F02
P0020,0.8307767643428718,GH015,F02
P0020,0.835813383717068,GH015,F02
P0020,0.8262135581021918,GH015,F02
P0020,0.8683008178028868,GH015,F02
P0020,0.7114327779546764,GH015,F02
P0020,0.7389442864329454,GH015,F02
P0020,0.7168160781391871,GH015,F02
P0020,0.821250200684941,GH015,F02
P0020,0.7496558696551497,GH015,F02
P0020,0.8573280310172713,GH015,F02
P0020,0.8447342859692095,GH015,F02
P0020,0.8254702863321416,GH015,F02
P0020,0.8432033703742158,GH015,F02
P0020,0.8517113835672162,GH015,F02
P0020,0.8920590096056524,GH015,F02
P0020,0.8559356178202843,GH015,F02
P0020,0.8117196410302052,GH015,F02
P0020,0.8369302049066555,GH015,F02
P0020,0.8671392211879951,GH015,F02
P0020,0.8539305400775746,GH015,F02
P0020,0.848953575216233,GH015,F02
P0020,0.73950905325188665,GH015,F02
P0020,0.8211006622964985,GH015,F02
P0020,0.8109505086687739,GH015,F02
P0020,0.8356149035060058,GH015,F02
P0020,0.8597760768823041,GH015,F02
P0020,0.738795689303142,GH015,F02
P0020,0.733781523717398,GH015,F02
P0020,0.9027567939483211,GH015,F02
P0020,0.8571687378785711,GH015,F02
P0020,0.8175976153259098,GH015,F02
P0020,0.8420563069223118,GH015,F02
P0020,0.847445054729013,GH015,F02
P0020,0.8001040294107807,GH015,F02
P0020,0.8396137173218599,GH015,F02
P0020,0.8925078587346539,GH015,F02
P0020,0.8873874082736103,GH015,F02
P0020,0.8701779606055233,GH015,F02
P0020,0.8500691328318226,GH015,F02
P0020,0.7707015843834192,GH015,F02
P0020,0.8052875590114081,GH015,F02
P0020,0.7576999508150846,GH015,F02
P0020,0.7212444799914067,GH015,F02
P0020,0.7219623187068794,GH015,F02
P0020,0.7965659236764321,GH015,F02
P0020,0.8370255144832113,GH015,F02
P0020,0.8487741741760912,GH015,F02
P0020,0.8347388732399422,GH015,F02
P0020,0.8291419100029914,GH015,F02
P0020,0.8312147356273015,GH015,F02
P0020,0.8654752109825178,GH015,F02
P0020,0.8380212993759732,GH015,F02
P0020,0.8339289269125576,GH015,F02
P0020,0.8294843218334786,GH015,F02
P0020,0.845609683724152,GH015,F02
P0020,0.8548479706319098,GH015,F02
P0020,0.8486662395694619,GH015,F02
P0020,0.8377114610097754,GH015,F02
P0020,0.7885400171784134,GH015,F02
P0020,0.8810723579251928,GH015,F02
P0020,0.8377157958960724,GH015,F02
P0020,0.7628702096157461,GH015,F02
P0020,0.7377013936047357,GH015,F02
P0020,0.8563047673264017,GH015,F02
P0020,0.8956436146232649,GH015,F02
P0020,0.8622825467771092,GH015,F02
P0020,0.8757300600672232,GH015,F02
P0020,0.8795636115478452,GH015,F02
P0020,0.8344255430693174,GH015,F02
P0020,0.8834723317820462,GH015,F02
P0020,0.8426702633497507,GH015,F02
P0020,0.7472986147094075,GH015,F02
P0020,0.8176721272547677,GH015,F02
P0020,0.8582510135448607,GH015,F02
P0020,0.752189529504368,GH015,F02
P0020,0.8449639531036184,GH015,F02
P0020,0.797129295505771,GH015,F02
P0020,0.7650794881800647,GH015,F02
P0020,0.7332934245813636,GH015,F02
P0020,0.7865707854838047,GH015,F02
P0020,0.8199386152409163,GH015,F02
P0020,0.7498128809232473,GH015,F02
P0020,0.7847479479645714,GH015,F02
P0020,0.8369905078107618,GH015,F02
P0020,0.9080826738401688,GH015,F02
P0020,0.8800012325921721,GH015,F02
P0020,0.8702075538199014,GH015,F02
P0020,0.8740067593616808,GH015,F02
P0020,0.8597803178972951,GH015,F02
P0020,0.8432732016799122,GH015,F02
P0020,0.8258343482414099,GH015,F02
P0020,0.8264569306981925,GH015,F02
P0020,0.7889352705122425,GH015,F02
P0020,0.8556873858330871,GH015,F02
P0021,0.8516194226126536,GH004,F01
P0021,0.8536403639631597,GH004,F01
P0021,0.7971274724365872,GH004,F01
P0021,0.7336608157539737,GH004,F01
P0021,0.7702226674273287,GH004,F01
P0021,0.8228599615625373,GH004,F01
P0021,0.8237981260517249,GH004,F01
P0021,0.8244974249073909,GH004,F01
P0021,0.7968240265806975,GH004,F01
P0021,0.8575069688933094,GH004,F01
P0021,0.7995109231746057,GH004,F01
P0021,0.8060071774325571,GH004,F01
P0021,0.7509584194876697,GH004,F01
P0021,0.6668029440386233,GH004,F01
P0021,0.747508175920553,GH004,F01
P0021,0.6597322595537786,GH004,F01
P0021,0.6570385796133925,GH004,F01
P0021,0.6540464708283565,GH004,F01
P0021,0.7151467240497877,GH004,F01
P0021,0.7699130128181553,GH004,F01
P0021,0.72005882273942,GH004,F01
P0021,0.7293952124766652,GH004,F01
P0021,0.6866596832929448,GH004,F01
P0021,0.7208782999911244,GH004,F01
P0021,0.7122189849459818,GH004,F01
P0021,0.7154369918234991,GH004,F01
P0021,0.7250641697274893,GH004,F01
P0021,0.7093323169967396,GH004,F01
P0021,0.6812636552248943,GH004,F01
P0021,0.7001197185851057,GH004,F01
P0021,0.7015195324566766,GH004,F01
P0021,0.700855775268862,GH004,F01
P0021,0.6606560400562276,GH004,F01
P0021,0.7018890433753734,GH004,F01
P0021,0.7447707945677612,GH004,F01
P0021,0.7354927251649973,GH004,F01
P0021,0.7071401898541663,GH004,F01
P0021,0.7076801011104955,GH004,F01
P0021,0.7090365389537385,GH004,F01
P0021,0.6633711996554728,GH004,F01
P0021,0.7038154069096008,GH004,F01
P0021,0.7123124183020816,GH004,F01
P0021,0.7046860075150314,GH004,F01
P0021,0.7525281789966463,GH004,F01
P0021,0.7072630468841308,GH004,F01
P0021,0.7204337393896418,GH004,F01
P0021,0.62065675190646,GH004,F01
P0021,0.6849980735220509,GH004,F01
P0021,0.6460260772867856,GH004,F01
P0021,0.6020670067892584,GH004,F01
P0021,0.5598096680451397,GH004,F01
P0021,0.66913948745491,GH004,F01
P0021,0.6783722786952567,GH004,F01
P0021,0.7335545826963319,GH004,F01
P0021,0.7130926648148908,GH004,F01
P0021,0.6911746231445859,GH004,F01
P0021,0.6985847411129307,GH004,F01
P0021,0.7253881531002507,GH004,F01
P0021,0.6963037377805629,GH004,F01
P0021,0.6818958515976018,GH004,F01
P0021,0.7138951569153064,GH004,F01
P0021,0.6881497042443296,GH004,F01
P0021,0.6922586590085504,GH004,F01
P0021,0.681194098274014,GH004,F01
P0021,0.7053142033687052,GH004,F01
P0021,0.6718949411019981,GH004,F01
P0021,0.6875999278900737,GH004,F01
P0021,0.6854696717615696,GH004,F01
P0021,0.6797926780891845,GH004,F01
P0021,0.7352687605342209,GH004,F01
P0021,0.7032255438429147,GH004,F01
P0021,0.702514180587788,GH004,F01
P0021,0.7254272876211423,GH004,F01
P0021,0.7092311009256022,GH004,F01
P0021,0.7256854884811098,GH004,F01
P0021,0.760218966618663,GH004,F01
P0021,0.7178925720717099,GH004,F01
P0021,0.7000996473810076,GH004,F01
P0021,0.7233063168194022,GH004,F01
P0021,0.7291807948607002,GH004,F01
P0021,0.7221782564945921,GH004,F01
P0021,0.7456564818715763,GH004,F01
P0021,0.697824253338688,GH004,F01
