date,plot_id,greenhouse_id,farm_id,daily_energy_cost,daily_fertilizer_cost,daily_labor_cost,daily_pesticide_cost,daily_water_cost,daily_total_input_cost,daily_precision_cost,daily_precision_actions_count,daily_total_actions_count,daily_routine_cost
2025-07-25,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-26,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-27,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-28,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-29,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-30,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-07-31,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-01,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-02,P0039,GH020,F01,0,46.45,0,0,0.62,47.07,0,1,2,47.07
2025-08-03,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-04,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-05,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-06,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-07,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-08,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-09,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-10,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-11,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-12,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-13,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-14,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-15,P0039,GH020,F01,0,19.76,78.8,0,0.94,99.5,0,0,3,99.5
2025-08-16,P0039,GH020,F01,0,42.48,91.36,33.64,1.58,169.06,0,1,4,169.06
2025-08-17,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-18,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-19,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-20,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-21,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-22,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-23,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-24,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-25,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-26,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-27,P0039,GH020,F01,7.874547304863501,0,18.581101527033013,0,0,26.455648831896514,0,0,0,26.455648831896514
2025-08-28,P0039,GH020,F01,2.8190581186187718,0,37.986731465906836,0,4.816522870304529,45.62231245483014,0,0,1,45.62231245483014
2025-08-29,P0039,GH020,F01,5.0608861080404255,0,28.241835548474043,0,3.028469803940081,36.33119146045455,0,0,1,36.33119146045455
2025-08-30,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-08-31,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-01,P0039,GH020,F01,0,43.33,29.72,0,0,73.05,0,1,2,73.05
2025-09-02,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-03,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-04,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-05,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-06,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-07,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-08,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-09,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-10,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-11,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-09-12,P0039,GH020,F01,0,0,0,0,0,0,0,0,0,0
2025-02-15,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-16,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-17,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-18,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-19,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-21,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-22,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-23,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-24,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-25,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-26,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-27,P0040,GH005,F01,6.344062029568255,0,33.26287564516392,0,5.510129471352828,45.117067146085006,0,0,1,45.117067146085006
2025-02-28,P0040,GH005,F01,7.204053995215109,0,25.207679191017284,0,0,32.41173319,0,0,0,32.41173319
2025-03-01,P0040,GH005,F01,7.120386387432777,0,36.32944947807475,0,3.5780997000790786,47.02793557,0,0,1,47.02793557
2025-03-02,P0040,GH005,F01,3.211996762567322,0,30.647478519271857,0,3.4429349304465986,37.30241021228578,0,0,1,37.30241021228578
2025-03-03,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-05,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-06,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-10,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-11,P0040,GH005,F01,7.8939256319592115,0,40.81339321430439,0,6.284569621,54.99188846678997,0,0,1,54.99188846678997
2025-03-12,P0040,GH005,F01,7.888056725851997,0,33.92968510601571,0,9.605720917922612,51.42346274979032,0,0,1,51.42346274979032
2025-03-13,P0040,GH005,F01,0,45.52,63.79,0,0.55,109.86,0,1,3,109.86
2025-03-14,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-15,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-16,P0040,GH005,F01,7.814351887,0,44.763448179476455,0,3.738600996379539,56.316401062845436,0,0,1,56.316401062845436
2025-03-17,P0040,GH005,F01,5.681676858173589,0,24.029360640090346,0,0,29.711037498263934,0,0,0,29.711037498263934
2025-03-18,P0040,GH005,F01,6.991611550843032,0,39.65414037399657,0,4.9162499999775005,51.56200192,0,0,1,51.56200192
2025-03-19,P0040,GH005,F01,2.4562016462048266,0,34.22233946865578,0,8.810547120465884,45.48908823532649,0,0,1,45.48908823532649
2025-03-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-21,P0040,GH005,F01,3.5327625002486833,0,32.19282635450104,0,5.812807524451946,41.53839637920167,0,0,1,41.53839637920167
2025-03-22,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-23,P0040,GH005,F01,2.5519754028013453,0,40.57519130670652,0,8.311626118660422,51.43879282816829,0,0,1,51.43879282816829
2025-03-24,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-25,P0040,GH005,F01,5.033364302253817,0,37.21984073898801,0,6.796340315268399,49.04954535651022,0,0,1,49.04954535651022
2025-03-26,P0040,GH005,F01,7.788380957066945,0,26.20574343466619,0,0,33.99412439173314,0,0,0,33.99412439173314
2025-03-27,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-03-28,P0040,GH005,F01,5.895024501393231,0,25.232147282520124,0,0,31.127171783913354,0,0,0,31.127171783913354
2025-03-29,P0040,GH005,F01,4.767512702137599,0,34.26389538199827,0,7.227519189933124,46.258927274068995,0,0,1,46.258927274068995
2025-03-30,P0040,GH005,F01,6.757014415596213,0,34.54549602,0,4.128003546203098,45.43051398374391,0,0,1,45.43051398374391
2025-03-31,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-04-01,P0040,GH005,F01,5.302017221195153,0,34.68778840783878,0,5.465975441,45.45578107031378,0,0,1,45.45578107031378
2025-04-02,P0040,GH005,F01,4.745886001702372,0,40.37135010592951,0,7.352288081648425,52.46952418928031,0,0,1,52.46952418928031
2025-04-03,P0040,GH005,F01,5.775969086110171,0,32.39846929554925,0,3.187377375981357,41.36181575764078,0,0,1,41.36181575764078
2025-04-04,P0040,GH005,F01,5.0708041211942065,0,32.63431774,0,4.318285603,42.02340746124509,0,0,1,42.02340746124509
2025-04-05,P0040,GH005,F01,5.849271274357808,0,28.29040981275171,0,0,34.13968108710952,0,0,0,34.13968108710952
2025-04-06,P0040,GH005,F01,6.8158221245269495,0,45.05899485205791,0,5.705462261,57.58027923767875,0,0,1,57.58027923767875
2025-04-07,P0040,GH005,F01,4.774511069273679,0,22.43166388723975,0,0,27.20617495651343,0,0,0,27.20617495651343
2025-04-08,P0040,GH005,F01,4.490127492,0,21.94319759849592,0,0,26.43332509075571,0,0,0,26.43332509075571
2025-04-09,P0040,GH005,F01,5.351993223568013,0,21.007083530720706,0,0,26.35907675428872,0,0,0,26.35907675428872
2025-04-10,P0040,GH005,F01,7.4285218046651575,0,34.94263761188708,0,7.7221621214519995,50.09332153800424,0,0,1,50.09332153800424
2025-04-11,P0040,GH005,F01,4.537893703,0,35.805772811349584,0,6.567121502296527,46.910788016199575,0,0,1,46.910788016199575
2025-04-12,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-04-13,P0040,GH005,F01,7.086498319926114,0,24.60630778126267,0,0,31.692806101188786,0,0,0,31.692806101188786
2025-04-14,P0040,GH005,F01,0,0,6.471917960596005,0,8.031124929186959,14.503042889782964,0,0,1,14.503042889782964
2025-04-15,P0040,GH005,F01,5.702977223488679,0,21.469536360530768,0,0,27.17251358401945,0,0,0,27.17251358401945
2025-04-16,P0040,GH005,F01,2.074382879555323,0,44.468791814491574,0,8.088034317598838,54.63120901164574,0,0,1,54.63120901164574
2025-04-17,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-04-18,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-04-19,P0040,GH005,F01,4.857215429284592,0,25.533941598780558,0,0,30.39115702806515,0,0,0,30.39115702806515
2025-04-20,P0040,GH005,F01,3.263212567733292,0,36.22663901532532,0,3.2173831687596666,42.70723475181828,0,0,1,42.70723475181828
2025-04-21,P0040,GH005,F01,2.9021981604532625,0,29.40908115437009,0,9.311986892849383,41.623266207672735,0,0,1,41.623266207672735
2025-04-22,P0040,GH005,F01,3.4066273179319375,0,25.68231285201821,0,8.769506064999916,37.858446234950065,0,0,1,37.858446234950065
2025-04-23,P0040,GH005,F01,6.274516082917039,0,25.922218067441094,0,4.8974782353836535,37.094212385741784,0,0,1,37.094212385741784
2025-04-24,P0040,GH005,F01,5.764296349396102,0,34.149143534739906,0,6.391674441390567,46.305114325526574,0,0,1,46.305114325526574
2025-04-25,P0040,GH005,F01,5.221118769992308,0,34.891560389587944,0,5.157049660774321,45.26972882035457,0,0,1,45.26972882035457
2025-04-26,P0040,GH005,F01,4.971611242519685,0,32.55117020738893,0,9.346495113979824,46.869276563888434,0,0,1,46.869276563888434
2025-04-27,P0040,GH005,F01,4.335068034961426,0,32.88833397823953,0,5.679732940777308,42.90313495397826,0,0,1,42.90313495397826
2025-04-28,P0040,GH005,F01,7.319407372285802,0,27.091738843529782,0,5.7723719295018725,40.18351814531746,0,0,1,40.18351814531746
2025-04-29,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-04-30,P0040,GH005,F01,7.594725428397778,0,34.976316781549755,0,9.383384262362366,51.954426472309905,0,0,1,51.954426472309905
2025-05-01,P0040,GH005,F01,0,0,7.972829421140885,0,7.204857262577803,15.177686683718687,0,0,1,15.177686683718687
2025-05-02,P0040,GH005,F01,12.236626785226981,6.6,49.23531303760252,0,5.665087313686583,73.73702713651608,0,0,4,73.73702713651608
2025-05-03,P0040,GH005,F01,3.7293472789909554,0,27.63141943,0,7.382117887662599,38.74288459509296,0,0,1,38.74288459509296
2025-05-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-05,P0040,GH005,F01,7.483184495,0,27.482695579746455,0,8.561134206888596,43.52701428122549,0,0,1,43.52701428122549
2025-05-06,P0040,GH005,F01,0,39.16,10.455948937178452,39.31,7.204888168607052,96.13083711,0,0,3,96.13083711
2025-05-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-10,P0040,GH005,F01,6.914812260724152,0,23.157428454994356,0,6.689038838184148,36.76127955390266,0,0,1,36.76127955390266
2025-05-11,P0040,GH005,F01,2.744158656465295,0,29.838469623106818,0,0,32.58262827957211,0,0,0,32.58262827957211
2025-05-12,P0040,GH005,F01,4.050065304632829,0,40.03716899771115,0,7.387890878956737,51.47512518130072,0,0,1,51.47512518130072
2025-05-13,P0040,GH005,F01,3.9656356179745704,0,28.566274534486674,0,0,32.53191015246124,0,0,0,32.53191015246124
2025-05-14,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-15,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-16,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-17,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-18,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-19,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-21,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-22,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-23,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-24,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-25,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-26,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-27,P0040,GH005,F01,6.380280687021367,0,25.137795061288944,0,6.5729170054196935,38.090992753730006,0,0,1,38.090992753730006
2025-05-28,P0040,GH005,F01,5.143391363539784,0,34.824040639672575,0,0,39.96743200321236,0,0,0,39.96743200321236
2025-05-29,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-30,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-05-31,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-01,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-02,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-03,P0040,GH005,F01,3.6013075060844995,0,43.16968355596484,0,9.993871566285296,56.76486262833463,0,0,1,56.76486262833463
2025-06-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-05,P0040,GH005,F01,3.83,28.04,46.41,34.35,1.92,114.55,0,1,5,114.55
2025-06-06,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-10,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-11,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-12,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-13,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-14,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-15,P0040,GH005,F01,3.384767701530486,0,35.356484115477485,0,6.547549929509463,45.288801746517436,0,0,1,45.288801746517436
2025-06-16,P0040,GH005,F01,4.745030258602699,0,24.906408333944583,0,7.503610945652059,37.155049538199336,0,0,1,37.155049538199336
2025-06-17,P0040,GH005,F01,5.995742178567685,0,36.38281310378484,0,8.555126055932579,50.93368134,0,0,1,50.93368134
2025-06-18,P0040,GH005,F01,5.052355604646288,0,41.46274898638838,0,3.956082291267268,50.47118688230193,0,0,1,50.47118688230193
2025-06-19,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-21,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-22,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-23,P0040,GH005,F01,3.71,0,60.28,22.6,1.81,88.39999999999999,0,1,4,88.39999999999999
2025-06-24,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-25,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-26,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-27,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-28,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-29,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-06-30,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-01,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-02,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-03,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-05,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-06,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-10,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-11,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-12,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-13,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-14,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-15,P0040,GH005,F01,3.78,40.57,0,0,1.89,46.24,0,1,3,46.24
2025-07-16,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-17,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-18,P0040,GH005,F01,0,30.75,49.46,0,1.4,81.61,0,1,3,81.61
2025-07-19,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-21,P0040,GH005,F01,3.5662010559160193,0,38.297477616957984,0,3.307372239862031,45.171050912736035,0,0,1,45.171050912736035
2025-07-22,P0040,GH005,F01,5.719910425798252,0,34.29137754596834,0,9.810929011300884,49.82221698306748,0,0,1,49.82221698306748
2025-07-23,P0040,GH005,F01,7.993473846297215,0,28.38414234030831,0,0,36.37761618660552,0,0,0,36.37761618660552
2025-07-24,P0040,GH005,F01,3.0600125075300655,0,40.834540133849444,0,8.125814048260292,52.02036668963981,0,0,1,52.02036668963981
2025-07-25,P0040,GH005,F01,5.170397454106057,0,30.172391052742682,0,5.752973828668988,41.095762335517726,0,0,1,41.095762335517726
2025-07-26,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-27,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-28,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-29,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-30,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-07-31,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-01,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-02,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-03,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-05,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-06,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-10,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-11,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-12,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-13,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-14,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-15,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-16,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-17,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-18,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-19,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-20,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-21,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-22,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-23,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-24,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-25,P0040,GH005,F01,0,56.53,0,41.39,0,97.92,0,1,2,97.92
2025-08-26,P0040,GH005,F01,4.25393678,0,20.542452333040643,0,0,24.79638911286971,0,0,0,24.79638911286971
2025-08-27,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-28,P0040,GH005,F01,3.3104952949719495,0,42.02786255187261,0,3.123681570211424,48.46203941705598,0,0,1,48.46203941705598
2025-08-29,P0040,GH005,F01,7.252953374850577,0,27.53958304407933,0,4.164797906704139,38.957334325634044,0,0,1,38.957334325634044
2025-08-30,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-08-31,P0040,GH005,F01,0,0,6.843852250212595,0,3.0682345487807403,9.912086798993336,0,0,1,9.912086798993336
2025-09-01,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-02,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-03,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-04,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-05,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-06,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-07,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-08,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-09,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-10,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-11,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-09-12,P0040,GH005,F01,0,0,0,0,0,0,0,0,0,0
2025-02-15,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-16,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-17,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-18,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-19,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-20,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-21,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-22,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-23,P0041,GH004,F01,7.7466230150022275,0,24.516040277793504,0,0,32.26266329279573,0,0,0,32.26266329279573
2025-02-24,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-25,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-26,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-02-27,P0041,GH004,F01,4.101174695,0,28.346881768004216,0,5.775200863794804,38.22325732706613,0,0,1,38.22325732706613
2025-02-28,P0041,GH004,F01,4.083743487781377,0,22.138560179486685,0,0,26.22230366726806,0,0,0,26.22230366726806
2025-03-01,P0041,GH004,F01,2.5505725109369317,0,25.879614730629143,0,6.883987345653242,35.31417458721931,0,0,1,35.31417458721931
2025-03-02,P0041,GH004,F01,5.706519294931769,0,27.626271480091788,0,0,33.332790775023554,0,0,0,33.332790775023554
2025-03-03,P0041,GH004,F01,2.1592721414057854,0,24.821071854168835,0,0,26.98034399557462,0,0,0,26.98034399557462
2025-03-04,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-03-05,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-03-06,P0041,GH004,F01,4.977262511799941,0,35.163520217222825,0,4.1240824076644405,44.264865136687206,0,0,1,44.264865136687206
2025-03-07,P0041,GH004,F01,2.9168871960767726,0,23.176639510457562,0,0,26.093526706534334,0,0,0,26.093526706534334
2025-03-08,P0041,GH004,F01,0,0,0,0,0,0,0,0,0,0
2025-03-09,P0041,GH004,F01,6.033909707917528,0,45.33410613063458,0,7.479001167968451,58.84701700652056,0,0,1,58.84701700652056
2025-03-10,P0041,GH004,F01,7.573460564780344,0,38.25471226621244,0,9.679688767682794,55.507861598675575,0,0,1,55.507861598675575
2025-03-11,P0041,GH004,F01,2.5326961305379565,0,42.694596211491586,0,9.933153233878627,55.16044557590817,0,0,1,55.16044557590817
2025-03-12,P0041,GH004,F01,6.666442884857853,0,29.894102103927757,0,8.832165020496127,45.392710009281735,0,0,1,45.392710009281735
2025-03-13,P0041,GH004,F01,6.983408617,0,27.63205367794578,0,6.107187358037601,40.722649652632676,0,0,1,40.722649652632676
2025-03-14,P0041,GH004,F01,3.0572378431343936,0,31.28151460436149,0,0,34.338752447495885,0,0,0,34.338752447495885
2025-03-15,P0041,GH004,F01,7.535853809792253,0,43.61752671692825,0,6.831865646510333,57.985246173230834,0,0,1,57.985246173230834
2025-03-16,P0041,GH004,F01,5.725507036332995,0,24.54427171645719,0,6.523148834370863,36.792927587161046,0,0,1,36.792927587161046
2025-03-17,P0041,GH004,F01,5.209621649017458,0,28.63127688385942,0,0,33.84089853287688,0,0,0,33.84089853287688
2025-03-18,P0041,GH004,F01,6.028475029,0,29.237303739682044,0,0,35.265778768376364,0,0,0,35.265778768376364
2025-03-19,P0041,GH004,F01,3.7286548082095083,0,20.47747573980861,0,0,24.20613054801812,0,0,0,24.20613054801812
2025-03-20,P0041,GH004,F01,2.1524652003873204,0,38.33317177352387,0,4.089667078079645,44.575304051990834,0,0,1,44.575304051990834
