date,plot_id,greenhouse_id,farm_id,crop,air_temp_c,relative_humidity_pct,vpd_kpa,co2_ppm,light_ppfd,substrate_moisture,substrate_ec,substrate_ph,canopy_temp_c,pest_pressure_index,disease_risk_index,plant_stress_index,alert_type,alert_flag,recommended_action,action_taken,action_delay_days,post_action_stress_delta_3d
2025-08-28,P0035,GH016,F05,Strawberry,19.74832953192261,75.25409562677277,1.2182465820632005,969.0708083716968,323.21908544073017,0.4172137798068628,1.8709208701787248,6.131692932,23.353342517851523,0.3982816458625764,0.1383389989502109,0.5689240295245829,High Pest Pressure,1,,0,0,0
2025-08-29,P0035,GH016,F05,Strawberry,22.35890288373268,73.24495931328008,1.5547690436509831,939.6834635952516,318.5329425830813,0.3069154442916943,1.694858232463716,6.124714619658872,22.36491970048911,0.3606760337159361,0.1223215613134551,0.6796763874019447,High Pest Pressure,1,Increase Irrigation,0,0,0
2025-08-30,P0035,GH016,F05,Strawberry,21.17924509451404,71.78115051895777,1.2799066773810246,962.5726582948972,361.2170521489881,0.3417131603911896,1.606559820189961,6.1343915855818025,23.66589428432178,0.3998140446796873,0.1291467951179455,0.604678638,High Pest Pressure,1,Increase Irrigation,1,0,-0.038361787
2025-08-31,P0035,GH016,F05,Strawberry,20.03683191384524,77.18466679250771,1.2737029050048865,1020.736193680244,341.1586932,0.3824985467982585,1.9964988414351312,6.390124271714368,23.757901241582648,0.3725898525907168,0.1402300280985065,0.4846232878495321,Low Moisture,0,Increase Irrigation,1,0,-0.110831327
2025-09-01,P0035,GH016,F05,Strawberry,22.21445689154101,72.28072072,1.6849072938468206,1023.6619186979772,405.5234439721849,0.4743079252224179,1.8405825051464448,6.239482538078415,23.005667992437942,0.3982231640759541,0.1290397039700367,0.4180898867806404,High VPD,0,Increase Venting,0,0,0
2025-09-02,P0035,GH016,F05,Strawberry,21.24513149734129,75.01328222752086,1.282573662517304,1018.118321702872,276.8326805496362,0.410722314,1.5004650936737185,6.269637640384121,23.48971589889437,0.3591486807366796,0.1236601817392711,0.36282252084637456,,0,,0,0,0
2025-09-03,P0035,GH016,F05,Strawberry,21.050864971086494,72.98868388118771,1.0428967796552606,937.6483646594784,246.4756752073569,0.439958606,1.927253290301702,6.288216738726131,23.79288451390326,0.3790517934584778,0.1450699190494038,0.32315528241601865,,0,,0,0,0
2025-09-04,P0035,GH016,F05,Strawberry,23.118136041682053,79.95819255298191,1.646072266625878,917.5426916394788,441.03881312294186,0.4779180885879097,1.752979905,6.186394283,22.55179601580396,0.4329488091501581,0.1230163855862597,0.5293143936044697,High VPD,0,Increase Venting,0,0,0
2025-09-05,P0035,GH016,F05,Strawberry,23.828924533348044,77.92757294720707,1.3074857079506563,868.4530222853597,397.36287223154375,0.4592209948248286,1.9426866311160385,6.13994806,22.219384586425125,0.3955477043386143,0.1350833678845463,0.395434611,,0,,0,0,0
2025-09-06,P0035,GH016,F05,Strawberry,21.12505320888832,79.73861665666989,1.2630302455514892,887.0114715322698,457.9318527483665,0.4730325353615833,1.7132923220683358,6.170838366510293,22.90403116036096,0.4326953609518116,0.1249120432446328,0.38225787425942126,,0,,0,0,0
2025-09-07,P0035,GH016,F05,Strawberry,22.588579670098195,70.43260231847441,1.1405148294709846,782.9438524,444.9927711075074,0.5818612666257876,1.6662864048422643,6.089168031,22.38590674931476,0.3618562316507627,0.1348044645063048,0.3432346461243678,,0,,0,0,0
2025-09-08,P0035,GH016,F05,Strawberry,21.33754404690053,74.00474518,1.2083771670656225,797.2408823810705,449.8492862099357,0.5073911533656703,1.7443275519968295,6.176472102036709,23.89338656492455,0.3657825635817126,0.1227258509050498,0.2839394580578136,,0,,0,0,0
2025-09-09,P0035,GH016,F05,Strawberry,24.29343882688636,72.91200753567273,1.113857150073697,815.1890558,451.7948947231666,0.4625763505296944,1.7383666202502162,6.254020275612539,24.584759012276777,0.395873454,0.154323918,0.37234307212625767,,0,,0,0,0
2025-09-10,P0035,GH016,F05,Strawberry,22.43091494463046,69.33658074226554,1.483437931227244,753.9852760609892,240.55353835559205,0.4427416177202695,1.8741203121632368,6.3047731846590445,23.309176166495355,0.3792940766844906,0.124652276,0.3996404669224178,,0,,0,0,0
2025-09-11,P0035,GH016,F05,Strawberry,22.04993747269858,64.0152648,1.2616634376370364,757.4046387775634,285.3411238491809,0.3520255676950006,1.7538319978964727,6.199507511246923,23.138542769731817,0.3888457778667161,0.1467850069301893,0.5135607509725194,Low Moisture,0,Increase Irrigation,0,0,0
2025-09-12,P0035,GH016,F05,Strawberry,22.55500118,65.07223917092476,1.5212258659243831,688.3857745287008,366.7368142117186,0.3600973303959831,1.8012158825452953,6.264133178191614,23.37740197,0.399819604,0.1245229456182351,0.5737804532007625,High Pest Pressure,1,Increase Irrigation,0,0,0
2025-02-15,P0036,GH007,F04,Cucumber,22.53634151563736,64.28126161474337,1.2828947285197656,1006.5241068250292,448.6915350894257,0.4613212882158086,1.888064371428937,6.196840276868687,25.17071967216436,0.3899391617886832,0.1599173644213335,0.34320581998382327,,0,,0,0,0
2025-02-16,P0036,GH007,F04,Cucumber,21.38685163710232,71.42854185667372,1.371344017102834,923.8663679182996,418.5196168849355,0.4819447692188403,2.0557553735177856,6.176547509060682,24.36568300243447,0.3832679027092671,0.1229232624810806,0.29653059955514194,,0,,0,0,0
2025-02-17,P0036,GH007,F04,Cucumber,22.918547112918063,64.18233465,1.1348764337490351,1023.3123913807945,328.22619373613486,0.4901399745311968,1.8713024298521044,6.157529941423142,24.23410920466249,0.3977698046739231,0.1205544854365144,0.2757490194523887,,0,,0,0,0
2025-02-18,P0036,GH007,F04,Cucumber,22.646965507457693,69.63599920415017,1.6084947949074109,919.7140277678952,331.7410077896816,0.3801233177466589,1.983523774170706,6.254697334313783,23.255903432224063,0.379123743,0.1410378630760583,0.494013632,High VPD,0,Increase Venting,0,0,0
2025-02-19,P0036,GH007,F04,Cucumber,23.65797580119817,73.07052930366618,1.5422203883318524,874.9375544655234,249.0221436784688,0.5465441620134059,1.812484204,6.138144516689399,24.723717924916624,0.3696029892648893,0.1473227830076049,0.34042227472725095,,0,,0,0,0
2025-02-20,P0036,GH007,F04,Cucumber,23.48152053956257,74.11210121736609,1.256968630755772,905.1096383,354.98796910750843,0.5274055815725813,2.145635895461191,6.280658361321596,23.394974398105305,0.3855353094897327,0.1454549082283836,0.2974522096835327,,0,,0,0,0
2025-02-21,P0036,GH007,F04,Cucumber,19.933542017496688,69.78549318390623,1.574813959384831,871.8855361957472,421.9235796305839,0.5126817954201328,2.008887731107471,6.208460372892832,26.390936570060592,0.4026081247406995,0.1392679935204936,0.31872291633677585,,0,,0,0,0
2025-02-22,P0036,GH007,F04,Cucumber,21.89172635549915,69.07241303809099,1.422701950544554,861.8504081810227,212.6033078057297,0.5004600025439212,2.037702493222911,6.172859212902128,25.72968157675984,0.3967297277721794,0.1351268725781172,0.3339235447949862,,0,,0,0,0
2025-02-23,P0036,GH007,F04,Cucumber,24.28653841443791,68.21705816484987,1.5892850815097674,830.5458542,333.8292270725824,0.4636219632612144,1.7871276500318634,6.090476812717452,24.16753619779653,0.3793169416685455,0.1597599093365468,0.4127284582708365,,0,,0,0,0
2025-02-24,P0036,GH007,F04,Cucumber,23.99535018800252,71.18653082996696,1.637872189550944,793.6481028320719,399.6807183988694,0.4931094967076882,2.126039442555089,6.136078950773908,25.82539951420248,0.4217731604127916,0.1443718975716565,0.48240643798164273,High VPD,0,Increase Venting,0,0,0
2025-02-25,P0036,GH007,F04,Cucumber,23.27554515456974,59.86462868254372,1.688568052090171,731.2690168025166,333.0729766926423,0.41537825,1.8348459307258969,6.187409302,25.92045431418317,0.3962414626420713,0.1289470084821975,0.506297313,High VPD,0,Increase Venting,1,1,-0.010941406
2025-02-26,P0036,GH007,F04,Cucumber,20.870323969137043,69.29978464038099,1.3928963387295694,768.7424399,476.1543628,0.4399510925481942,1.8524873322677724,6.147943821399266,24.37465820853025,0.399082591,0.1369470563847139,0.38689403075049483,,0,,0,0,0
2025-02-27,P0036,GH007,F04,Cucumber,22.263666657477515,76.89975363331251,1.325370553447216,752.6071338776958,455.3066789256974,0.4070989076406932,2.1437612127243337,6.075554343379467,27.37626406485333,0.417607369,0.138818599,0.46421701754811734,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-02-28,P0036,GH007,F04,Cucumber,23.40403492853737,71.13795334679612,1.0886518639602298,753.2455913107292,334.2315898666949,0.3824042733131587,1.710438123531104,6.195252936845215,25.33510031088928,0.4110689989517291,0.1403473331075091,0.5435092467437301,Low Moisture,0,Increase Irrigation,0,0,0
2025-03-01,P0036,GH007,F04,Cucumber,20.64271201490601,68.59236358600671,1.2782088733825627,774.5021172709445,539.3568624328076,0.367319705,1.9312365712578816,6.099681567263615,26.449494028653497,0.4236876823544394,0.1410662246465182,0.6446995248245453,High Pest Pressure,1,Increase Irrigation,1,1,-0.027260358
2025-03-02,P0036,GH007,F04,Cucumber,26.125375009888224,66.69350765430656,1.5718402067507182,664.1762878932137,393.3361681720599,0.429728699,2.0269497716988343,6.186150419321191,26.862494763588924,0.439111772,0.1567033113611936,0.625334994,High Pest Pressure,1,,0,0,0
2025-03-03,P0036,GH007,F04,Cucumber,25.39305058786647,69.97264219772369,1.7623214641486256,697.5170292121207,389.6629783817736,0.4216095613687425,2.190710863971677,6.186383956453905,25.45357819137121,0.4057664884893861,0.1445744377483404,0.6720838115157881,High Pest Pressure,1,Increase Venting,1,0,-0.024343429
2025-03-04,P0036,GH007,F04,Cucumber,22.20987963299888,69.02438013734688,1.6052802392582923,750.6555926364404,389.8094192063512,0.4135704292104026,1.918452508,6.208888229863813,24.576996017450607,0.4565176219864835,0.1373122349820195,0.5844670620920536,High Pest Pressure,1,Increase Venting,1,1,-0.040661297
2025-03-05,P0036,GH007,F04,Cucumber,23.139199224040603,69.10199409397902,1.551953530938077,766.2412559225867,520.0780411275857,0.4612514937696207,2.375907694365452,6.292233114,25.585189872531515,0.4133935360598053,0.1292018330287623,0.38080591871102915,,0,,0,0,0
2025-03-06,P0036,GH007,F04,Cucumber,23.62210518570908,68.84001392281847,1.480389740158157,767.7658347811474,393.7964724727477,0.441607746,2.009326765952837,6.127878770944591,27.73892856051552,0.4497488852748341,0.1412941590455442,0.4830608760181198,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-03-07,P0036,GH007,F04,Cucumber,22.78968476000972,62.27361240935444,1.444357471981463,809.2510355,568.229072,0.4801259550818686,2.1003651239416183,6.183429452,25.867150216007342,0.4670988073054795,0.1462237212211527,0.3647215488506667,,0,,0,0,0
2025-03-08,P0036,GH007,F04,Cucumber,24.69879614764661,66.77143661331412,1.8080114782011487,872.1169113770588,481.36656426861714,0.5296438504637575,2.0654273914741164,6.239335171,25.71346179514888,0.4278161578671018,0.1421401293339546,0.5288856686014567,High VPD,0,Increase Venting,0,0,0
2025-03-09,P0036,GH007,F04,Cucumber,25.63113740042952,68.72351651,1.4378663534550276,887.9966614554043,581.8020107950476,0.4660431428468479,1.892310265870087,6.063236327207911,27.042249429383283,0.4599456839529582,0.146090787,0.4051104297671052,,0,,0,0,0
2025-03-10,P0036,GH007,F04,Cucumber,25.741362144577035,66.35110131,1.376228659954802,950.9696055486388,532.6466702269577,0.5312324481238728,2.1187940635414915,6.244904924,25.60391025,0.4589214604190246,0.125236,0.3249115548189768,,0,,0,0,0
2025-03-11,P0036,GH007,F04,Cucumber,24.21417020865004,71.10597764130138,1.4279516127400658,962.4896387296932,498.0173795269884,0.5634120086588047,1.968554444617015,6.145196479819621,26.37863071900233,0.4434321563339521,0.1429277238637859,0.3781377672432671,,0,,0,0,0
2025-03-12,P0036,GH007,F04,Cucumber,23.07317937621347,68.35353765585926,1.5460635742714546,996.4778330936168,540.2563493216095,0.4436189343424684,2.136328315451636,6.286674394637933,26.922783131317512,0.4524725691358863,0.1564190545289669,0.41539527504770146,,0,,0,0,0
2025-03-13,P0036,GH007,F04,Cucumber,26.38388851389948,64.28345159568225,1.5870210243643297,894.9346385178711,582.6369497669345,0.4398820611230857,2.073875120467477,6.129408237392454,25.864812658898146,0.4514384827681379,0.127315966,0.41638185157518415,,0,,0,0,0
2025-03-14,P0036,GH007,F04,Cucumber,26.836330586431185,66.13234879022903,1.6594949526336948,1018.5184426293396,452.5228417793692,0.4027650338469108,2.064648735246452,6.134221456,27.05713719,0.4860244002428846,0.1518095687124088,0.5487226063745302,High VPD,0,Increase Venting,0,0,0
2025-03-15,P0036,GH007,F04,Cucumber,26.31393839394785,65.23075192780732,1.6240691937190173,972.2569424,480.1477207704684,0.4469520930365299,1.973912229154944,6.059087787,27.633672428660176,0.4524204358496367,0.1267395735330155,0.5225590540502421,High VPD,0,Increase Venting,0,0,0
2025-03-16,P0036,GH007,F04,Cucumber,27.843343060164653,58.39312442343341,1.1804597598973396,934.8458233801796,579.4263420310127,0.467872751,2.147042222246473,6.173028225975458,27.283379939750333,0.4589529425082074,0.1511550139672725,0.3566933482251988,,0,,0,0,0
2025-03-17,P0036,GH007,F04,Cucumber,25.95562866088701,66.75342134916426,1.3495836092158755,920.7747899,400.8430261283247,0.4504943502005512,1.8648411021269744,6.09690929,28.381712663645683,0.4899385372174728,0.1433246190286386,0.47382122856012265,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-03-18,P0036,GH007,F04,Cucumber,23.584320362025256,70.80539011316621,1.490290169825012,903.1176088607338,574.4260095817773,0.3564152449810081,2.105876659834588,6.179181513318455,27.60289926,0.4791789070041543,0.1451808390048156,0.5203297307938783,Low Moisture,0,Increase Irrigation,0,0,0
2025-03-19,P0036,GH007,F04,Cucumber,24.94387610331758,62.40356377689354,1.4583098094621432,895.2226633210081,370.6045138,0.4031128505616615,1.862951292815327,6.193948941590325,28.13100810500464,0.4924501175408368,0.1471612482088204,0.5219012663582143,Low Moisture,0,Increase Irrigation,0,0,0
2025-03-20,P0036,GH007,F04,Cucumber,28.87793323,65.52685276,1.668382143078421,878.2915197102495,535.4279016,0.4057000429138955,2.131679936403502,6.222635930076599,27.21752845857725,0.4998367413631798,0.1346442442008122,0.5780786441543152,High Pest Pressure,1,Increase Venting,1,1,-0.057059176
2025-03-21,P0036,GH007,F04,Cucumber,25.641860328537334,68.79112556745312,1.7649819306399892,874.4154444346655,433.5825408574797,0.3875503008127157,2.0394626337441046,6.0878194402164105,28.96022608427224,0.4968889655106391,0.1417274120549276,0.5558697017182003,High Pest Pressure,1,Increase Venting,1,1,-0.055833785
2025-03-22,P0036,GH007,F04,Cucumber,26.96956292673353,58.222523013321776,1.433875713515142,857.7587416098391,422.2339386149287,0.402585018,1.9867512621043644,6.231327758066746,28.676185701540067,0.4827307632701628,0.144080173,0.483779918,Low Moisture,0,Increase Irrigation,0,0,0
2025-03-23,P0036,GH007,F04,Cucumber,25.13992679923635,61.90234653,1.4067913373821912,804.8745279390237,585.0577975845979,0.5013424491137304,2.152129167892483,6.104364218466051,27.81185888718356,0.5014466140228777,0.1271308618530332,0.44135820279364213,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-03-24,P0036,GH007,F04,Cucumber,26.54159913562381,63.63171213,1.5578906910707742,839.0099688662448,645.4032417,0.4758452040507875,2.0084269515700863,6.143358968,27.84842216608183,0.4630484174785191,0.1498184798263228,0.4711591726734802,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-03-25,P0036,GH007,F04,Cucumber,25.19403153656833,65.88314400834729,1.7998243032776091,749.3764186334339,538.2781662887571,0.3936770107246058,2.121145646732596,6.0810338473620815,28.05008965335524,0.4858580206129458,0.1419262731590244,0.57609737,High Pest Pressure,1,Increase Venting,1,1,-0.046526809
2025-03-26,P0036,GH007,F04,Cucumber,25.55429026,63.750103213666165,1.810705352938188,721.7573548252736,607.4726237404205,0.4970857568618243,2.098924626691068,6.159090939657087,27.218917102711924,0.485117658,0.1569578837882006,0.475380322,High VPD,0,Increase Venting,0,0,0
2025-03-27,P0036,GH007,F04,Cucumber,26.862373771554573,61.61293522787456,1.954975268735372,710.6105973602662,503.63652191887854,0.540381519,2.020269625625344,6.164425058449911,27.466831014754984,0.5023139561039232,0.1434356149340026,0.5283708518652276,High VPD,0,Increase Venting,0,0,0
2025-03-28,P0036,GH007,F04,Cucumber,24.27079380916569,64.10786454328682,1.566310151,734.8781466,626.3480600768164,0.4640097310161843,1.9799842277641475,6.019885958525331,27.02475386381609,0.5061512963479926,0.1340739279509499,0.41187781495011694,,0,,0,0,0
2025-03-29,P0036,GH007,F04,Cucumber,27.10615662449341,64.10223806964498,1.773299095940049,707.8951944553982,720.5573085893866,0.5134754742777933,2.0635112393517034,6.052978662524309,28.79806459789243,0.491133773,0.1448583197728666,0.49675076217564573,High VPD,0,Increase Venting,0,0,0
2025-03-30,P0036,GH007,F04,Cucumber,27.06440706507368,62.73312465,1.812147667543497,738.6896493948504,650.9934681036221,0.4321668113827719,2.029051231068913,6.198269181411194,27.85803389874602,0.48706943,0.1522578949293474,0.5704371926072608,High Pest Pressure,1,Increase Venting,1,1,-0.024246996
2025-03-31,P0036,GH007,F04,Cucumber,26.72030002109071,60.73084452703292,1.8821008622070363,742.1496764544405,599.5091304058969,0.4070202134282842,1.9687023071661456,6.076449770228431,28.39671268559376,0.5025645719023727,0.1227414935186221,0.5854504510628131,High Pest Pressure,1,Increase Venting,1,2,0.000918339
2025-04-01,P0036,GH007,F04,Cucumber,29.012652641641523,68.01102604395261,1.596291739032406,755.1039571124019,456.4839028530889,0.4474144591412276,2.077691446709244,6.064000751821684,28.19220718774972,0.4977060722940381,0.1442622585024254,0.5506087002107344,High Pest Pressure,1,Adjust Shade / Venting,0,0,0
2025-04-02,P0036,GH007,F04,Cucumber,28.31277987648879,65.57226207498223,1.5404451865805595,778.9335806136386,619.1695446606021,0.443071614,2.1552636704386967,6.104678985372023,28.167064483120463,0.502807556,0.1575057828064929,0.5209364333469196,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-03,P0036,GH007,F04,Cucumber,26.71201639787188,71.80430311153135,1.8141987506717645,826.5677159392056,572.4755350467129,0.4021006281672183,2.0930779828669595,6.147903829061503,28.42984773264739,0.5082970460914951,0.1336157381684278,0.5413104147016955,High VPD,0,Increase Venting,0,0,0
2025-04-04,P0036,GH007,F04,Cucumber,24.199942623648653,66.54587805120842,1.471530322386029,857.3405262827133,582.7889238727685,0.4001327781848643,1.837325234586801,6.183579336151322,28.46522749791128,0.4753360987476544,0.1263997270731843,0.6103403770128228,High Pest Pressure,1,Increase Irrigation,1,0,-0.052628795
2025-04-05,P0036,GH007,F04,Cucumber,27.04793132793249,56.68196433939296,1.5499517800011482,854.313892,589.5548927660946,0.3434645554688691,2.2832626032897174,6.151080372917666,27.09404001528779,0.4792183079132853,0.1205709560389876,0.6975531927891737,High Pest Pressure,1,Increase Irrigation,1,0,-0.061932782
2025-04-06,P0036,GH007,F04,Cucumber,27.797237218470222,68.69540836,1.6366946502401436,922.2381106616664,602.6047492094564,0.3258416956273281,1.7736828993045206,6.127282884512791,28.464117077523653,0.4794387652480494,0.1472930264155173,0.7580749394429974,High Pest Pressure,1,Increase Venting,1,0,-0.091762706
2025-04-07,P0036,GH007,F04,Cucumber,24.756831493452346,63.40786796836079,1.446785945433816,944.2114983,638.340995,0.377841298,1.7848394945062982,6.062389578,27.355710813920137,0.4973346102935174,0.1508529101484165,0.5876053083638165,High Pest Pressure,1,Increase Irrigation,1,1,-0.039056131
2025-04-08,P0036,GH007,F04,Cucumber,27.332996577292715,67.48283792963413,1.6148131082486763,859.9739911539574,474.0016653741704,0.3833459719669221,2.326289760565795,6.074011335897203,28.955113472895707,0.5028026938721584,0.1547749813294817,0.5858678344348137,High Pest Pressure,1,Increase Venting,1,0,0.055308991420277315
2025-04-09,P0036,GH007,F04,Cucumber,26.154875439842595,60.621580707812285,1.8442323087263428,926.6285211807868,598.0396232519496,0.3592937017635939,1.9915310060139844,6.156181579586362,26.80981600621997,0.4964454334367789,0.1249931833742525,0.6091257847909162,High Pest Pressure,1,Increase Venting,1,0,-0.075829006
2025-04-10,P0036,GH007,F04,Cucumber,25.50824828537564,61.70275932,1.887287283921322,982.0174904,573.3089353468781,0.4149496342519247,2.0964249940085065,6.148586756743273,29.16118022589613,0.5158130901984617,0.1454753459474798,0.5762760153601155,High Pest Pressure,1,Increase Venting,1,1,-0.04731888
2025-04-11,P0036,GH007,F04,Cucumber,24.91252045509596,60.11643443276333,1.7913535882966911,963.1916039,556.1623405180571,0.4894780949944023,1.9117690233178024,6.169280721776658,27.937771112092275,0.5171481511403919,0.1464945159086562,0.52108371,High Pest Pressure,0,Increase Venting,1,0,0.086754164
2025-04-12,P0036,GH007,F04,Cucumber,25.96927460910521,65.53882343243336,1.3857303877030824,931.0391842339018,680.8383221878041,0.4917911844635124,1.997574810551451,6.218388611014048,29.128291234710524,0.4852130536229738,0.15407894,0.46319041066968514,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-13,P0036,GH007,F04,Cucumber,25.21829777388139,60.76152927,2.0332024486238502,1012.210139298146,653.9995806747095,0.4122688701270676,2.034653831085816,6.220849221576265,27.49328391668889,0.4947967276178388,0.1578581537493198,0.6136462249912924,High Pest Pressure,1,Increase Venting,1,0,-0.028159468
2025-04-14,P0036,GH007,F04,Cucumber,27.26343618359423,61.86156860891012,1.898719424067699,1031.9528280560785,651.8471998475652,0.5314263425917201,2.1936651747607603,6.120213001842899,27.816545642727807,0.4874658349984545,0.1571466166365577,0.5454940609373721,High VPD,0,Increase Venting,0,0,0
2025-04-15,P0036,GH007,F04,Cucumber,26.07450405071308,68.35588860290898,1.7099091420085033,969.2714782188762,683.1356721216375,0.486913891,1.887868756984491,6.112165154589252,28.23843138786413,0.5089747753734084,0.1241227169626984,0.50805945,High VPD,0,Increase Venting,0,0,0
2025-04-16,P0036,GH007,F04,Cucumber,25.924836130699862,66.11834920716412,1.543022547343979,910.5977873569012,713.0036307700444,0.4386634951004532,1.937328903908656,5.936839913706279,29.17162132108568,0.5085587348544853,0.120558104,0.509609431,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-17,P0036,GH007,F04,Cucumber,26.432030241960007,62.48720196876885,1.6121866805354987,890.2640715,836.2537074379858,0.4765140291101467,2.1360542424954634,6.093396054210543,27.73898554700916,0.5013484266175281,0.141229455,0.5336230357994955,High VPD,0,Increase Venting,0,0,0
2025-04-18,P0036,GH007,F04,Cucumber,28.809298391974146,64.02708864352985,1.5851132506351802,859.4628577,584.5090679161441,0.5375131681282271,2.172110706495132,6.241561821543174,28.735230753443183,0.513242889,0.1588242745490653,0.5273288101637886,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-19,P0036,GH007,F04,Cucumber,27.715792062583485,58.48256103980592,1.7755421973415229,822.9801073208259,665.9983799413202,0.4861713976191239,2.1887295653369527,6.314777707587607,28.95085271606627,0.5048684682937817,0.1204038770612581,0.5245006622355655,High VPD,0,Increase Venting,0,0,0
2025-04-20,P0036,GH007,F04,Cucumber,23.91824459511986,63.14862272614935,1.4353728526827547,820.5900100161549,713.0789641411423,0.4534730385795553,1.9013569933737309,6.270762433,26.80191052273928,0.4966439720582312,0.1533896408499142,0.40416517443831534,,0,,0,0,0
2025-04-21,P0036,GH007,F04,Cucumber,25.902983405340628,66.51478185231257,1.433408469602941,847.2029126109137,717.0973183767132,0.4793718938471045,2.020087859910256,6.130262975748034,26.79274198020777,0.488902374,0.1276975394952122,0.3875722326615525,,0,,0,0,0
2025-04-22,P0036,GH007,F04,Cucumber,27.75821229949113,68.55797960458779,1.5687818450711153,790.5173861537698,597.1197585772529,0.431017203,2.060746730290592,6.254731233,27.87644790367042,0.4615599678658848,0.1486505625157289,0.46323877690810356,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-23,P0036,GH007,F04,Cucumber,23.789895927794458,63.17874828837834,1.954463915201009,775.2468952869054,610.8640319243012,0.3701733538795244,2.0902545248180027,6.120531294469139,28.879137262034305,0.4859197872997443,0.1478544360946073,0.5867561135632711,High Pest Pressure,1,Increase Venting,1,0,-0.100199227
2025-04-24,P0036,GH007,F04,Cucumber,26.076164530730395,68.10117096474896,1.4749734063256352,780.1590897922737,660.3714977276755,0.3789287721943065,1.877335053391625,6.122799321642522,27.590356782877336,0.4824011100435286,0.1518029547100285,0.49034547287822455,Low Moisture,0,Increase Irrigation,0,0,0
2025-04-25,P0036,GH007,F04,Cucumber,25.26041855008251,56.698538735958365,1.535745317299825,809.4605148761594,559.3859080605283,0.3530279107813621,2.0271508207113573,6.082284269381999,27.005373816956904,0.4558361273908536,0.1214443586377423,0.486434813,Low Moisture,0,Increase Irrigation,0,0,0
2025-04-26,P0036,GH007,F04,Cucumber,26.47037009,64.31896400954456,1.8952372050566464,763.1487873012862,806.5619748,0.4300940979749449,2.228961559309808,6.105748414785996,27.47785697424553,0.4744568,0.1270017978519134,0.5613204740671627,High Pest Pressure,1,Increase Venting,1,1,0.008707488
2025-04-27,P0036,GH007,F04,Cucumber,26.10530895648523,60.96829015213014,1.6383125719246343,655.4905417782487,669.1990398353195,0.4407966235944379,2.0305695605255023,6.329276504154246,27.009857079332644,0.4534973540783303,0.1592541468454047,0.5059862857164668,High VPD,0,Increase Venting,0,0,0
2025-04-28,P0036,GH007,F04,Cucumber,25.25201173926653,66.23091641483919,1.416899550950382,703.5648829790431,636.7151991932674,0.4282019539290111,2.032063378448643,6.251791333190926,27.49276325989273,0.4803742550676305,0.1537055338550083,0.4982994847818031,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-04-29,P0036,GH007,F04,Cucumber,28.583029606757712,65.33639961918496,1.7061770090090354,743.5215897169392,601.6330053013376,0.3866204939878183,1.7612761369022227,6.1367510472805815,28.957416518915576,0.4567369529483316,0.1532226378394452,0.586249011,High Pest Pressure,1,Increase Venting,1,0,-0.081401556
2025-04-30,P0036,GH007,F04,Cucumber,25.21431923556405,64.33947385327342,1.5453806339443803,787.8704122993727,665.5518504885856,0.4969860217999944,2.1252407235342714,6.065349466018488,28.66034564055946,0.4578089804431786,0.1396346962829686,0.4371461692392279,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-05-01,P0036,GH007,F04,Cucumber,25.71541376,59.94399272676426,1.630114896,822.8618490036886,742.6885291994241,0.5851084951416221,1.9182730676546564,6.1445186990034575,27.31931320702846,0.444816109,0.1261043973394843,0.4936585146387148,High VPD,0,Increase Venting,0,0,0
2025-05-02,P0036,GH007,F04,Cucumber,24.786087193639748,75.19114226546972,1.4776221621246153,832.7743283538194,681.8264101186755,0.4957525862352665,1.7936419280029474,6.264361058789333,26.57672235374682,0.4670827982761782,0.1445035482669147,0.3400665857785463,,0,,0,0,0
2025-05-03,P0036,GH007,F04,Cucumber,23.780493643229228,64.86479771425154,1.299836164041853,862.6331134656692,709.9321226410339,0.512758323,2.222593849039128,6.113717456598805,27.85713313256381,0.4747772313848919,0.1591504737260647,0.45697007570570614,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-05-04,P0036,GH007,F04,Cucumber,24.33317942,65.98183081420352,1.5129887622051177,839.3635596943777,704.5837516032084,0.5727422917591495,2.157651670697671,6.302278476047899,27.59229622393758,0.4408399663369887,0.1592090683895048,0.5039128446032395,High Canopy Temp,0,Adjust Shade / Venting,0,0,0
2025-05-05,P0036,GH007,F04,Cucumber,23.95342641456828,63.07994614,1.613293780621343,905.9537956322932,606.7746631243737,0.4301379892391613,1.940050741,6.156051187590643,25.887871872227688,0.4480299288776385,0.1397441379497659,0.5049542098339469,High VPD,0,Increase Venting,0,0,0
